from_id,to_id,distance,walk_time,status
P0998,P0999,380,87,open
P0999,P1000,189,73,open
P1000,P1001,953,15,open
P1001,P1002,332,66,open
P1002,P1003,859,69,open
P1003,P1004,816,94,open
P1004,P1005,707,44,open
P1005,P1006,842,89,open
P1006,P1007,204,91,open
P1007,P1008,709,54,open
P1008,P1009,90,5,open
P1009,P1010,763,80,open
P1010,P1011,280,72,open
P1011,P1012,153,52,open
P1012,P1013,926,58,open
P1013,P1014,151,33,open
P1014,P1015,126,54,open
P1015,P1016,149,16,open
P1016,P1017,205,52,open
P1017,P1018,738,93,open
P1018,P1019,731,12,open
P1019,P1020,194,74,open
P1020,P1021,588,60,open
P1021,P1022,147,57,open
P1022,P1023,337,56,open
P1023,P1024,951,58,open
P1024,P1025,29,41,open
P1025,P1026,302,14,open
P1026,P1027,23,29,open
P1027,P1028,532,61,open
P1028,P1029,746,34,open
P1029,P1030,842,60,open
P1030,P1031,207,27,open
P1031,P1032,210,27,open
P1032,P1033,444,18,open
P1033,P1034,615,76,open
P1034,P1035,524,80,open
P1035,P1036,9,27,open
P1036,P1037,621,7,open
P1037,P1038,602,50,open
P1038,P1039,156,50,open
P1039,P1040,751,11,open
P1040,P1041,689,97,open
P1041,P1042,76,37,open
P1042,P1043,433,72,open
P1043,P1044,657,61,open
P1044,P1045,810,55,open
P1045,P1046,141,12,open
P1046,P1047,429,18,open
P1047,P1048,285,68,open
P1048,P1049,400,62,open
P1049,P1050,539,71,open
P1050,P1051,837,81,open
P1051,P1052,319,37,open
P1052,P1053,195,7,open
P1053,P1054,512,35,open
P1054,P1055,457,19,open
P1055,P1056,550,52,open
P1056,P1057,782,78,open
P1057,P1058,965,77,open
P1058,P1059,409,38,open
P1059,P1060,740,22,open
P1060,P1061,577,42,open
P1061,P1062,966,60,open
P1062,P1063,53,84,open
P1063,P1064,504,25,open
P1064,P1065,895,92,open
P1065,P1066,48,70,open
P1066,P1067,569,81,open
P1067,P1068,112,88,open
P1068,P1069,338,58,open
P1069,P1070,73,52,open
P1070,P1071,180,30,open
P1071,P1072,475,4,open
P1072,P1073,96,97,open
P1073,P1074,601,3,open
P1074,P1075,916,73,open
P1075,P1076,504,5,open
P1076,P1077,552,24,open
P1077,P1078,877,77,open
P1078,P1079,561,82,open
P1079,P1080,730,61,open
P1080,P1081,423,75,open
P1081,P1082,309,78,open
P1082,P1083,743,96,open
P1083,P1084,35,42,open
P1084,P1085,823,24,open
P1085,P1086,124,57,open
P1086,P1087,588,69,open
P1087,P1088,763,40,open
P1088,P1089,970,67,open
P1089,P1090,126,50,open
P1090,P1091,333,30,open
P1091,P1092,960,25,open
P1092,P1093,154,2,open
P1093,P1094,48,69,open
P1094,P1095,477,70,open
P1095,P1096,940,18,open
P1096,P1097,327,49,open
P1097,P1098,260,97,open
P1098,P1099,672,88,open
P1099,P1100,753,3,open
P1100,P1101,73,3,open
P1101,P1102,361,1,open
P1102,P1103,990,39,open
P1103,P1104,764,44,open
P1104,P1105,976,51,open
P1105,P1106,12,24,open
P1106,P1107,436,1,open
P1107,P1108,29,91,open
P1108,P1109,259,66,open
P1109,P1110,789,43,open
P1110,P1111,340,50,open
P1111,P1112,616,45,open
P1112,P1113,719,23,open
P1113,P1114,191,77,open
P1114,P1115,547,28,open
P1115,P1116,802,88,open
P1116,P1117,623,84,open
P1117,P1118,170,79,open
P1118,P1119,213,48,open
P1119,P1120,711,49,open
P1120,P1121,665,25,open
P1121,P1122,103,46,open
P1122,P1123,706,71,open
P1123,P1124,59,8,open
P1124,P1125,211,22,open
P1125,P1126,987,38,open
P1126,P1127,693,59,open
P1127,P1128,397,88,open
P1128,P1129,592,38,open
P1129,P1130,319,45,open
P1130,P1131,761,65,open
P1131,P1132,478,70,open
P1132,P1133,310,91,open
P1133,P1134,58,77,open
P1134,P1135,65,79,open
P1135,P1136,316,39,open
P1136,P1137,893,3,open
P1137,P1138,110,49,open
P1138,P1139,376,94,open
P1139,P1140,986,17,open
P1140,P1141,701,57,open
P1141,P1142,859,3,open
P1142,P1143,75,1,open
P1143,P1144,85,74,open
P1144,P1145,94,46,open
P1145,P1146,193,75,open
P1146,P1147,823,47,open
P1147,P1148,807,62,open
P1148,P1149,889,90,open
P1149,P1150,945,47,open
P1150,P1151,796,16,open
P1151,P1152,364,32,open
P1152,P1153,479,34,open
P1153,P1154,359,15,open
P1154,P1155,604,5,open
P1155,P1156,113,68,open
P1156,P1157,810,24,open
P1157,P1158,146,13,open
P1158,P1159,282,27,open
P1159,P1160,868,64,open
P1160,P1161,489,23,open
P1161,P1162,108,47,open
P1162,P1163,61,68,open
P1163,P1164,719,53,open
P1164,P1165,36,69,open
P1165,P1166,695,12,open
P1166,P1167,889,36,open
P1167,P1168,327,20,open
P1168,P1169,759,56,open
P1169,P1170,661,29,open
P1170,P1171,123,43,open
P1171,P1172,678,56,open
P1172,P1173,122,10,open
P1173,P1174,251,7,open
P1174,P1175,599,11,open
P1175,P1176,343,61,open
P1176,P1177,895,31,open
P1177,P1178,528,83,open
P1178,P1179,154,43,open
P1179,P1180,902,96,open
P1180,P1181,226,30,open
P1181,P1182,800,91,open
P1182,P1183,164,25,open
P1183,P1184,608,82,open
P1184,P1185,781,39,open
P1185,P1186,245,40,open
P1186,P1187,918,34,open
P1187,P1188,391,93,open
P1188,P1189,143,8,open
P1189,P1190,120,75,open
P1190,P1191,98,27,open
P1191,P1192,346,23,open
P1192,P1193,155,25,open
P1193,P1194,111,85,open
P1194,P1195,819,91,open
P1195,P1196,710,15,open
P1196,P1197,741,91,open
P1197,P1198,672,72,open
P1198,P1199,129,63,open
P1199,P1200,377,84,open
P1200,P1201,998,73,open
P1201,P1202,68,95,open
P1202,P1203,313,27,open
P1203,P1204,44,15,open
P1204,P1205,128,20,open
P1205,P1206,554,44,open
P1206,P1207,253,81,open
P1207,P1208,187,2,open
P1208,P1209,618,92,open
P1209,P1210,917,59,open
P1210,P1211,244,88,open
P1211,P1212,183,38,open
P1212,P1213,348,56,open
P1213,P1214,155,35,open
P1214,P1215,72,90,open
P1215,P1216,879,83,open
P1216,P1217,168,39,open
P1217,P1218,683,94,open
P1218,P1219,669,12,open
P1219,P1220,547,8,open
P1220,P1221,979,42,open
P1221,P1222,807,84,open
P1222,P1223,511,83,open
P1223,P1224,786,13,open
P1224,P1225,72,78,open
P1225,P1226,292,16,open
P1226,P1227,326,9,open
P1227,P1228,224,22,open
P1228,P1229,654,42,open
P1229,P1230,587,68,open
P1230,P1231,44,10,open
P1231,P1232,184,46,open
P1232,P1233,55,23,open
P1233,P1234,501,36,open
P1234,P1235,26,78,open
P1235,P1236,499,35,open
P1236,P1237,596,19,open
P1237,P1238,454,61,open
P1238,P1239,390,25,open
P1239,P1240,715,98,open
P1240,P1241,328,87,open
P1241,P1242,201,86,open
P1242,P1243,99,56,open
P1243,P1244,894,26,open
P1244,P1245,362,8,open
P1245,P1246,246,25,open
P1246,P1247,174,60,open
P1247,P1248,796,58,open
P1248,P1249,79,42,open
P1249,P1250,71,15,open
P1250,P1251,605,68,open
P1251,P1252,253,67,open
P1252,P1253,988,30,open
P1253,P1254,484,8,open
P1254,P1255,912,32,open
P1255,P1256,871,75,open
P1256,P1257,106,52,open
P1257,P1258,337,44,open
P1258,P1259,876,93,open
P1259,P1260,421,14,open
P1260,P1261,162,58,open
P1261,P1262,76,93,open
P1262,P1263,573,26,open
P1263,P1264,798,10,open
P1264,P1265,760,27,open
P1265,P1266,238,98,open
P1266,P1267,477,97,open
P1267,P1268,180,78,open
P1268,P1269,97,23,open
P1269,P1270,716,38,open
P1270,P1271,242,37,open
P1271,P1272,841,19,open
P1272,P1273,935,75,open
P1273,P1274,667,88,open
P1274,P1275,475,2,open
P1275,P1276,208,42,open
P1276,P1277,520,46,open
P1277,P1278,487,22,open
P1278,P1279,664,63,open
P1279,P1280,563,99,open
P1280,P1281,661,73,open
P1281,P1282,796,85,open
P1282,P1283,938,55,open
P1283,P1284,114,81,open
P1284,P1285,980,74,open
P1285,P1286,38,9,open
P1286,P1287,456,20,open
P1287,P1288,496,3,open
P1288,P1289,347,62,open
P1289,P1290,964,53,open
P1290,P1291,158,87,open
P1291,P1292,554,86,open
P1292,P1293,696,81,open
P1293,P1294,481,20,open
P1294,P1295,812,7,open
P1295,P1296,16,83,open
P1296,P1297,824,13,open
P1297,P1298,862,47,open
P1298,P1299,283,25,open
P1299,P1300,716,29,open
P1300,P1301,393,67,open
P1301,P1302,649,67,open
P1302,P1303,807,8,open
P1303,P1304,290,90,open
P1304,P1305,495,60,open
P1305,P1306,98,24,open
P1306,P1307,526,40,open
P1307,P1308,769,65,open
P1308,P1309,717,45,open
P1309,P1310,633,55,open
P1310,P1311,83,14,open
P1311,P1312,351,36,open
P1312,P1313,583,19,open
P1313,P1314,244,13,open
P1314,P1315,23,35,open
P1315,P1316,932,80,open
P1316,P1317,443,78,open
P1317,P1318,504,82,open
P1318,P1319,343,19,open
P1319,P1320,322,56,open
P1320,P1321,999,20,open
P1321,P1322,941,26,open
P1322,P1323,660,24,open
P1323,P1324,120,44,open
P1324,P1325,165,30,open
P1325,P1326,53,4,open
P1326,P1327,280,34,open
P1327,P1328,678,89,open
P1328,P1329,372,62,open
P1329,P1330,566,5,open
P1330,P1331,982,65,open
P1331,P1332,377,53,open
P1332,P1333,544,95,open
P1333,P1334,611,49,open
P1334,P1335,482,40,open
P1335,P1336,346,46,open
P1336,P1337,532,45,open
P1337,P1338,512,49,open
P1338,P1339,679,84,open
P1339,P1340,423,80,open
P1340,P1341,894,56,open
P1341,P1342,171,40,open
P1342,P1343,142,53,open
P1343,P1344,889,67,open
P1344,P1345,470,18,open
P1345,P1346,38,50,open
P1346,P1347,855,34,open
P1347,P1348,591,20,open
P1348,P1349,537,40,open
P1349,P1350,695,19,open
P1350,P1351,258,5,open
P1351,P1352,244,3,open
P1352,P1353,374,9,open
P1353,P1354,758,2,open
P1354,P1355,369,53,open
P1355,P1356,514,77,open
P1356,P1357,21,15,open
P1357,P1358,866,24,open
P1358,P1359,365,74,open
P1359,P1360,669,66,open
P1360,P1361,269,89,open
P1361,P1362,415,30,open
P1362,P1363,769,46,open
P1363,P1364,312,93,open
P1364,P1365,903,67,open
P1365,P1366,394,17,open
P1366,P1367,598,69,open
P1367,P1368,493,52,open
P1368,P1369,468,75,open
P1369,P1370,554,52,open
P1370,P1371,518,74,open
P1371,P1372,118,45,open
P1372,P1373,185,63,open
P1373,P1374,364,60,open
P1374,P1375,453,61,open
P1375,P1376,559,99,open
P1376,P1377,17,60,open
P1377,P1378,838,1,open
P1378,P1379,980,47,open
P1379,P1380,906,88,open
P1380,P1381,580,56,open
P1381,P1382,770,60,open
P1382,P1383,146,16,open
P1383,P1384,920,31,open
P1384,P1385,442,39,open
P1385,P1386,852,51,open
P1386,P1387,512,31,open
P1387,P1388,519,72,open
P1388,P1389,336,29,open
P1389,P1390,297,23,open
P1390,P1391,562,21,open
P1391,P1392,858,92,open
P1392,P1393,420,32,open
P1393,P1394,357,79,open
P1394,P1395,268,95,open
P1395,P1396,912,13,open
P1396,P1397,963,36,open
P1397,P1398,439,19,open
P1398,P1399,973,35,open
P1399,P1400,566,7,open
P1400,P1401,163,35,open
P1401,P1402,683,21,open
P1402,P1403,817,22,open
P1403,P1404,708,2,open
P1404,P1405,454,65,open
P1405,P1406,939,90,open
P1406,P1407,982,24,open
P1407,P1408,396,90,open
P1408,P1409,262,22,open
P1409,P1410,156,41,open
P1410,P1411,676,20,open
P1411,P1412,847,78,open
P1412,P1413,820,84,open
P1413,P1414,255,55,open
P1414,P1415,708,74,open
P1415,P1416,285,40,open
P1416,P1417,603,72,open
P1417,P1418,906,21,open
P1418,P1419,99,15,open
P1419,P1420,472,26,open
P1420,P1421,907,1,open
P1421,P1422,814,94,open
P1422,P1423,254,14,open
P1423,P1424,347,60,open
P1424,P1425,143,98,open
P1425,P1426,596,46,open
P1426,P1427,984,47,open
P1427,P1428,462,44,open
P1428,P1429,302,15,open
P1429,P1430,380,25,open
P1430,P1431,387,57,open
P1431,P1432,86,22,open
P1432,P1433,848,3,open
P1433,P1434,440,19,open
P1434,P1435,767,19,open
P1435,P1436,310,18,open
P1436,P1437,49,16,open
P1437,P1438,478,2,open
P1438,P1439,785,90,open
P1439,P1440,42,3,open
P1440,P1441,716,25,open
P1441,P1442,238,84,open
P1442,P1443,917,5,open
P1443,P1444,71,28,open
P1444,P1445,585,23,open
P1445,P1446,93,96,open
P1446,P1447,619,86,open
P1447,P1448,103,22,open
P1448,P1449,499,65,open
P1449,P1450,451,84,open
P1450,P1451,119,10,open
P1451,P1452,223,82,open
P1452,P1453,965,54,open
P1453,P1454,795,43,open
P1454,P1455,76,34,open
P1455,P1456,12,41,open
P1456,P1457,857,3,open
P1457,P1458,527,73,open
P1458,P1459,1000,99,open
P1459,P1460,410,5,open
P1460,P1461,448,81,open
P1461,P1462,843,27,open
P1462,P1463,724,1,open
P1463,P1464,101,98,open
P1464,P1465,281,98,open
P1465,P1466,131,97,open
P1466,P1467,918,53,open
P1467,P1468,901,5,open
P1468,P1469,675,64,open
P1469,P1470,922,68,open
P1470,P1471,201,94,open
P1471,P1472,978,53,open
P1472,P1473,801,76,open
P1473,P1474,129,79,open
P1474,P1475,200,69,open
P1475,P1476,565,92,open
P1476,P1477,310,58,open
P1477,P1478,766,63,open
P1478,P1479,185,56,open
P1479,P1480,387,65,open
P1480,P1481,136,40,open
P1481,P1482,445,83,open
P1482,P1483,916,95,open
P1483,P1484,292,98,open
P1484,P1485,636,98,open
P1485,P1486,646,97,open
P1486,P1487,682,21,open
P1487,P1488,514,67,open
P1488,P1489,568,84,open
P1489,P1490,461,8,open
P1490,P1491,367,16,open
P1491,P1492,852,18,open
P1492,P1493,416,3,open
P1493,P1494,236,84,open
P1494,P1495,685,7,open
P1495,P1496,524,96,open
P1496,P1497,403,99,open
P1497,P1498,409,77,open
P1498,P1499,190,14,open
P1499,P1500,44,64,open
P1500,P1501,528,11,open
P1501,P1502,515,67,open
P1502,P1503,688,59,open
P1503,P1504,72,19,open
P1504,P1505,831,96,open
P1505,P1506,358,85,open
P1506,P1507,437,1,open
P1507,P1508,489,85,open
P1508,P1509,687,9,open
P1509,P1510,74,54,open
P1510,P1511,391,10,open
P1511,P1512,64,18,open
P1512,P1513,255,55,open
P1513,P1514,86,88,open
P1514,P1515,325,38,open
P1515,P1516,673,87,open
P1516,P1517,181,87,open
P1517,P1518,643,90,open
P1518,P1519,478,40,open
P1519,P1520,482,28,open
P1520,P1521,163,23,open
P1521,P1522,835,87,open
P1522,P1523,262,16,open
P1523,P1524,696,53,open
P1524,P1525,313,81,open
P1525,P1526,882,37,open
P1526,P1527,701,56,open
P1527,P1528,99,77,open
P1528,P1529,15,17,open
P1529,P1530,196,16,open
P1530,P1531,101,44,open
P1531,P1532,546,2,open
P1532,P1533,17,8,open
P1533,P1534,557,66,open
P1534,P1535,533,9,open
P1535,P1536,601,41,open
P1536,P1537,619,77,open
P1537,P1538,547,70,open
P1538,P1539,866,35,open
P1539,P1540,263,12,open
P1540,P1541,852,51,open
P1541,P1542,105,10,open
P1542,P1543,294,62,open
P1543,P1544,43,4,open
P1544,P1545,851,95,open
P1545,P1546,102,16,open
P1546,P1547,920,74,open
P1547,P1548,923,80,open
P1548,P1549,852,38,open
P1549,P1550,917,43,open
P1550,P1551,446,81,open
P1551,P1552,631,6,open
P1552,P1553,710,21,open
P1553,P1554,491,2,open
P1554,P1555,676,45,open
P1555,P1556,327,80,open
P1556,P1557,749,47,open
P1557,P1558,539,96,open
P1558,P1559,257,68,open
P1559,P1560,36,38,open
P1560,P1561,223,49,open
P1561,P1562,327,20,open
P1562,P1563,995,17,open
P1563,P1564,431,72,open
P1564,P1565,369,31,open
P1565,P1566,348,99,open
P1566,P1567,236,22,open
P1567,P1568,77,98,open
P1568,P1569,46,67,open
P1569,P1570,562,6,open
P1570,P1571,287,40,open
P1571,P1572,631,83,open
P1572,P1573,132,14,open
P1573,P1574,398,9,open
P1574,P1575,704,2,open
P1575,P1576,499,16,open
P1576,P1577,534,37,open
P1577,P1578,704,10,open
P1578,P1579,712,50,open
P1579,P1580,26,69,open
P1580,P1581,624,30,open
P1581,P1582,110,22,open
P1582,P1583,350,9,open
P1583,P1584,230,45,open
P1584,P1585,404,79,open
P1585,P1586,419,27,open
P1586,P1587,917,81,open
P1587,P1588,144,90,open
P1588,P1589,294,92,open
P1589,P1590,948,37,open
P1590,P1591,72,45,open
P1591,P1592,680,26,open
P1592,P1593,660,23,open
P1593,P1594,501,55,open
P1594,P1595,459,68,open
P1595,P1596,956,58,open
P1596,P1597,476,13,open
P1597,P1598,105,1,open
P1598,P1599,134,55,open
P1599,P1600,623,80,open
P1600,P1601,555,100,open
P1601,P1602,442,73,open
P1602,P1603,385,72,open
P1603,P1604,725,85,open
P1604,P1605,760,100,open
P1605,P1606,781,18,open
P1606,P1607,879,41,open
P1607,P1608,37,32,open
P1608,P1609,959,10,open
P1609,P1610,772,37,open
P1610,P1611,983,43,open
P1611,P1612,573,28,open
P1612,P1613,276,96,open
P1613,P1614,294,37,open
P1614,P1615,5,26,open
P1615,P1616,10,44,open
P1616,P1617,440,78,open
P1617,P1618,391,20,open
P1618,P1619,128,16,open
P1619,P1620,149,22,open
P1620,P1621,340,46,open
P1621,P1622,485,8,open
P1622,P1623,890,12,open
P1623,P1624,486,84,open
P1624,P1625,129,77,open
P1625,P1626,860,71,open
P1626,P1627,559,22,open
P1627,P1628,354,28,open
P1628,P1629,417,77,open
P1629,P1630,673,33,open
P1630,P1631,188,91,open
P1631,P1632,232,14,open
P1632,P1633,303,63,open
P1633,P1634,659,60,open
P1634,P1635,829,61,open
P1635,P1636,368,30,open
P1636,P1637,560,7,open
P1637,P1638,906,2,open
P1638,P1639,978,45,open
P1639,P1640,532,13,open
P1640,P1641,401,27,open
P1641,P1642,344,69,open
P1642,P1643,536,32,open
P1643,P1644,947,89,open
P1644,P1645,241,22,open
P1645,P1646,444,93,open
P1646,P1647,759,39,open
P1647,P1648,451,94,open
P1648,P1649,853,59,open
P1649,P1650,363,10,open
P1650,P1651,273,43,open
P1651,P1652,704,45,open
P1652,P1653,439,68,open
P1653,P1654,931,17,open
P1654,P1655,738,86,open
P1655,P1656,894,84,open
P1656,P1657,553,6,open
P1657,P1658,285,3,open
P1658,P1659,121,32,open
P1659,P1660,902,51,open
P1660,P1661,90,100,open
P1661,P1662,228,86,open
P1662,P1663,202,60,open
P1663,P1664,783,64,open
P1664,P1665,975,28,open
P1665,P1666,79,43,open
P1666,P1667,343,71,open
P1667,P1668,192,18,open
P1668,P1669,18,38,open
P1669,P1670,578,66,open
P1670,P1671,298,49,open
P1671,P1672,53,84,open
P1672,P1673,33,39,open
P1673,P1674,906,83,open
P1674,P1675,236,54,open
P1675,P1676,462,58,open
P1676,P1677,412,40,open
P1677,P1678,221,14,open
P1678,P1679,185,20,open
P1679,P1680,402,39,open
P1680,P1681,216,34,open
P1681,P1682,83,66,open
P1682,P1683,453,71,open
P1683,P1684,625,78,open
P1684,P1685,407,86,open
P1685,P1686,820,6,open
P1686,P1687,504,70,open
P1687,P1688,707,80,open
P1688,P1689,554,36,open
P1689,P1690,282,97,open
P1690,P1691,876,84,open
P1691,P1692,316,98,open
P1692,P1693,907,43,open
P1693,P1694,973,22,open
P1694,P1695,288,87,open
P1695,P1696,326,61,open
P1696,P1697,474,3,open
P1697,P1698,14,49,open
P1698,P1699,940,7,open
P1699,P1700,574,61,open
P1700,P1701,651,80,open
P1701,P1702,411,43,open
P1702,P1703,691,66,open
P1703,P1704,253,9,open
P1704,P1705,203,28,open
P1705,P1706,437,37,open
P1706,P1707,289,12,open
P1707,P1708,337,90,open
P1708,P1709,387,23,open
P1709,P1710,321,27,open
P1710,P1711,11,98,open
P1711,P1712,811,92,open
P1712,P1713,578,11,open
P1713,P1714,460,55,open
P1714,P1715,801,100,open
P1715,P1716,445,2,open
P1716,P1717,719,79,open
P1717,P1718,639,67,open
P1718,P1719,270,42,open
P1719,P1720,272,91,open
P1720,P1721,801,81,open
P1721,P1722,372,34,open
P1722,P1723,880,79,open
P1723,P1724,122,19,open
P1724,P1725,430,15,open
P1725,P1726,991,25,open
P1726,P1727,630,55,open
P1727,P1728,378,87,open
P1728,P1729,260,32,open
P1729,P1730,266,84,open
P1730,P1731,794,81,open
P1731,P1732,851,93,open
P1732,P1733,674,18,open
P1733,P1734,382,98,open
P1734,P1735,617,30,open
P1735,P1736,6,25,open
P1736,P1737,857,39,open
P1737,P1738,562,27,open
P1738,P1739,194,10,open
P1739,P1740,156,76,open
P1740,P1741,891,99,open
P1741,P1742,485,45,open
P1742,P1743,400,67,open
P1743,P1744,100,41,open
P1744,P1745,314,93,open
P1745,P1746,394,32,open
P1746,P1747,82,29,open
P1747,P1748,279,45,open
P1748,P1749,263,36,open
P1749,P1750,286,20,open
P1750,P1751,151,61,open
P1751,P1752,476,53,open
P1752,P1753,733,55,open
P1753,P1754,95,83,open
P1754,P1755,420,45,open
P1755,P1756,67,37,open
P1756,P1757,620,4,open
P1757,P1758,375,58,open
P1758,P1759,553,66,open
P1759,P1760,907,31,open
P1760,P1761,290,85,open
P1761,P1762,187,59,open
P1762,P1763,859,6,open
P1763,P1764,558,62,open
P1764,P1765,87,39,open
P1765,P1766,331,53,open
P1766,P1767,385,60,open
P1767,P1768,257,12,open
P1768,P1769,135,83,open
P1769,P1770,946,68,open
P1770,P1771,185,32,open
P1771,P1772,235,26,open
P1772,P1773,169,80,open
P1773,P1774,696,91,open
P1774,P1775,76,9,open
P1775,P1776,402,88,open
P1776,P1777,816,37,open
P1777,P1778,663,57,open
P1778,P1779,491,3,open
P1779,P1780,34,31,open
P1780,P1781,914,65,open
P1781,P1782,993,24,open
P1782,P1783,715,1,open
P1783,P1784,505,78,open
P1784,P1785,497,40,open
P1785,P1786,647,16,open
P1786,P1787,716,41,open
P1787,P1788,534,9,open
P1788,P1789,601,74,open
P1789,P1790,15,99,open
P1790,P1791,11,63,open
P1791,P1792,579,93,open
P1792,P1793,970,23,open
P1793,P1794,573,39,open
P1794,P1795,398,22,open
P1795,P1796,64,70,open
P1796,P1797,649,10,open
P1797,P1798,995,50,open
P1798,P1799,937,32,open
P1799,P1800,79,40,open
P1800,P1801,407,93,open
P1801,P1802,450,20,open
P1802,P1803,32,35,open
P1803,P1804,988,37,open
P1804,P1805,486,2,open
P1805,P1806,369,99,open
P1806,P1807,492,56,open
P1807,P1808,581,36,open
P1808,P1809,301,23,open
P1809,P1810,937,42,open
P1810,P1811,558,6,open
P1811,P1812,514,16,open
P1812,P1813,426,77,open
P1813,P1814,39,34,open
P1814,P1815,717,65,open
P1815,P1816,31,51,open
P1816,P1817,1,46,open
P1817,P1818,274,98,open
P1818,P1819,298,84,open
P1819,P1820,415,68,open
P1820,P1821,29,63,open
P1821,P1822,793,35,open
P1822,P1823,186,71,open
P1823,P1824,440,85,open
P1824,P1825,908,95,open
P1825,P1826,378,24,open
P1826,P1827,619,24,open
P1827,P1828,913,35,open
P1828,P1829,582,54,open
P1829,P1830,105,97,open
P1830,P1831,651,81,open
P1831,P1832,161,44,open
P1832,P1833,630,66,open
P1833,P1834,174,27,open
P1834,P1835,436,1,open
P1835,P1836,972,3,open
P1836,P1837,740,23,open
P1837,P1838,511,15,open
P1838,P1839,140,91,open
P1839,P1840,146,75,open
P1840,P1841,862,47,open
P1841,P1842,61,28,open
P1842,P1843,455,68,open
P1843,P1844,75,99,open
P1844,P1845,230,21,open
P1845,P1846,162,31,open
P1846,P1847,722,1,open
P1847,P1848,95,7,open
P1848,P1849,891,33,open
P1849,P1850,289,41,open
P1850,P1851,733,47,open
P1851,P1852,921,20,open
P1852,P1853,41,43,open
P1853,P1854,882,72,open
P1854,P1855,730,91,open
P1855,P1856,221,86,open
P1856,P1857,378,87,open
P1857,P1858,599,5,open
P1858,P1859,197,12,open
P1859,P1860,40,13,open
P1860,P1861,621,31,open
P1861,P1862,978,50,open
P1862,P1863,31,96,open
P1863,P1864,668,7,open
P1864,P1865,198,17,open
P1865,P1866,433,52,open
P1866,P1867,70,5,open
P1867,P1868,919,24,open
P1868,P1869,362,45,open
P1869,P1870,398,26,open
P1870,P1871,6,77,open
P1871,P1872,274,36,open
P1872,P1873,719,69,open
P1873,P1874,110,12,open
P1874,P1875,993,69,open
P1875,P1876,158,41,open
P1876,P1877,92,19,open
P1877,P1878,878,71,open
P1878,P1879,721,37,open
P1879,P1880,97,36,open
P1880,P1881,861,44,open
P1881,P1882,415,45,open
P1882,P1883,650,71,open
P1883,P1884,409,69,open
P1884,P1885,326,99,open
P1885,P1886,147,22,open
P1886,P1887,383,55,open
P1887,P1888,741,26,open
P1888,P1889,65,49,open
P1889,P1890,609,51,open
P1890,P1891,941,75,open
P1891,P1892,722,33,open
P1892,P1893,756,64,open
P1893,P1894,350,38,open
P1894,P1895,384,63,open
P1895,P1896,34,85,open
P1896,P1897,328,23,open
P1897,P1898,4,44,open
P1898,P1899,39,8,open
P1899,P1900,602,55,open
P1900,P1901,842,70,open
P1901,P1902,890,22,open
P1902,P1903,211,97,open
P1903,P1904,307,45,open
P1904,P1905,263,96,open
P1905,P1906,320,62,open
P1906,P1907,154,5,open
P1907,P1908,111,4,open
P1908,P1909,62,14,open
P1909,P1910,218,55,open
P1910,P1911,143,33,open
P1911,P1912,457,44,open
P1912,P1913,186,58,open
P1913,P1914,465,20,open
P1914,P1915,618,71,open
P1915,P1916,943,50,open
P1916,P1917,831,81,open
P1917,P1918,98,64,open
P1918,P1919,624,28,open
P1919,P1920,827,42,open
P1920,P1921,992,9,open
P1921,P1922,245,46,open
P1922,P1923,815,37,open
P1923,P1924,9,25,open
P1924,P1925,886,12,open
P1925,P1926,13,40,open
P1926,P1927,571,26,open
P1927,P1928,450,39,open
P1928,P1929,44,40,open
P1929,P1930,471,33,open
P1930,P1931,500,3,open
P1931,P1932,146,62,open
P1932,P1933,314,44,open
P1933,P1934,815,96,open
P1934,P1935,509,92,open
P1935,P1936,72,5,open
P1936,P1937,492,25,open
P1937,P1938,510,6,open
P1938,P1939,309,83,open
P1939,P1940,292,39,open
P1940,P1941,235,92,open
P1941,P1942,492,49,open
P1942,P1943,242,77,open
P1943,P1944,530,78,open
P1944,P1945,836,79,open
P1945,P1946,337,34,open
P1946,P1947,822,36,open
P1947,P1948,484,92,open
P1948,P1949,981,91,open
P1949,P1950,205,59,open
P1950,P1951,354,99,open
P1951,P1952,326,48,open
P1952,P1953,429,88,open
P1953,P1954,843,82,open
P1954,P1955,800,69,open
P1955,P1956,299,93,open
P1956,P1957,990,65,open
P1957,P1958,60,24,open
P1958,P1959,104,35,open
P1959,P1960,580,86,open
P1960,P1961,144,40,open
P1961,P1962,138,59,open
P1962,P1963,220,35,open
P1963,P1964,16,18,open
P1964,P1965,826,7,open
P1965,P1966,749,69,open
P1966,P1967,592,74,open
P1967,P1968,764,59,open
P1968,P1969,533,69,open
P1969,P1970,108,69,open
P1970,P1971,925,89,open
P1971,P1972,945,51,open
P1972,P1973,901,10,open
P1973,P1974,471,47,open
P1974,P1975,789,21,open
P1975,P1976,499,53,open
P1976,P1977,479,45,open
P1977,P1978,28,22,open
P1978,P1979,649,58,open
P1979,P1980,99,9,open
P1980,P1981,815,8,open
P1981,P1982,831,81,open
P1982,P1983,481,5,open
P1983,P1984,425,14,open
P1984,P1985,319,19,open
P1985,P1986,844,82,open
P1986,P1987,654,70,open
P1987,P1988,679,56,open
P1988,P1989,555,97,open
P1989,P1990,312,65,open
P1990,P1991,330,90,open
P1991,P1992,39,9,open
P1992,P1993,953,59,open
P1993,P1994,848,89,open
P1994,P1995,143,35,open
P1995,P1996,898,95,open
