from_id,to_id,distance,walk_time,status
P0014,P0063,70,4,open
P0014,P0064,8,10,open
P0014,P0065,7,4,open
P0014,P0066,81,2,open
P0014,P0067,77,4,open
P0014,P0068,67,10,open
P0014,P0069,20,3,open
P0014,P0070,81,3,open
P0014,P0071,38,4,open
P0014,P0072,31,5,open
P0014,P0073,80,10,open
P0014,P0074,71,8,open
P0014,P0075,82,2,open
P0014,P0076,72,10,open
P0014,P0077,43,9,open
P0014,P0078,27,3,open
P0014,P0079,75,3,open
P0014,P0080,20,2,open
P0015,P0016,80,4,open
P0015,P0017,94,2,open
P0015,P0018,88,9,open
P0015,P0019,61,6,open
P0015,P0020,72,2,open
P0015,P0021,20,5,open
P0015,P0022,57,3,open
P0015,P0023,93,3,open
P0015,P0024,2,8,open
P0015,P0025,48,5,open
P0015,P0026,44,4,open
P0015,P0027,50,9,open
P0015,P0028,100,4,open
P0015,P0029,84,2,open
P0015,P0030,79,3,open
P0015,P0031,86,5,open
P0015,P0032,83,9,open
P0015,P0033,45,4,open
P0015,P0034,91,6,open
P0015,P0035,1,6,open
P0015,P0036,79,2,open
P0015,P0037,65,8,open
P0015,P0038,99,8,open
P0015,P0039,98,10,open
P0015,P0040,69,6,open
P0015,P0041,5,1,open
P0015,P0042,9,5,open
P0015,P0043,92,3,open
P0015,P0044,22,8,open
P0015,P0045,38,6,open
P0015,P0046,61,1,open
P0015,P0047,99,4,open
P0015,P0048,15,6,open
P0015,P0049,46,9,open
P0015,P0050,43,7,open
P0015,P0051,58,5,open
P0015,P0052,28,2,open
P0015,P0053,79,10,open
P0015,P0054,69,3,open
P0015,P0055,11,10,open
P0015,P0056,50,1,open
P0015,P0057,99,4,open
P0015,P0058,50,4,open
P0015,P0059,32,7,open
P0015,P0060,35,10,open
P0015,P0061,27,10,open
P0015,P0062,61,5,open
P0015,P0063,94,9,open
P0015,P0064,29,2,open
P0015,P0065,62,4,open
P0015,P0066,26,6,open
P0015,P0067,56,3,open
P0015,P0068,6,7,open
P0015,P0069,89,3,open
P0015,P0070,98,8,open
P0015,P0071,88,6,open
P0015,P0072,2,3,open
P0015,P0073,1,5,open
P0015,P0074,11,9,open
P0015,P0075,13,2,open
P0015,P0076,98,6,open
P0015,P0077,4,4,open
P0015,P0078,95,7,open
P0015,P0079,99,6,open
P0015,P0080,86,2,open
P0016,P0017,65,10,open
P0016,P0018,73,6,open
P0016,P0019,2,10,open
P0016,P0020,100,5,open
P0016,P0021,74,7,open
P0016,P0022,15,8,open
P0016,P0023,9,7,open
P0016,P0024,37,2,open
P0016,P0025,78,8,open
P0016,P0026,98,4,open
P0016,P0027,84,2,open
P0016,P0028,82,3,open
P0016,P0029,92,10,open
P0016,P0030,64,3,open
P0016,P0031,37,5,open
P0016,P0032,71,7,open
P0016,P0033,89,1,open
P0016,P0034,14,4,open
P0016,P0035,53,10,open
P0016,P0036,14,10,open
P0016,P0037,31,7,open
P0016,P0038,69,2,open
P0016,P0039,19,1,open
P0016,P0040,72,8,open
P0016,P0041,3,3,open
P0016,P0042,4,8,open
P0016,P0043,49,2,open
P0016,P0044,76,3,open
P0016,P0045,35,8,open
P0016,P0046,36,5,open
P0016,P0047,19,8,open
P0016,P0048,73,2,open
P0016,P0049,90,10,open
P0016,P0050,74,5,open
P0016,P0051,69,7,open
P0016,P0052,70,1,open
P0016,P0053,51,8,open
P0016,P0054,19,6,open
P0016,P0055,29,4,open
P0016,P0056,82,4,open
P0016,P0057,91,4,open
P0016,P0058,64,9,open
P0016,P0059,36,10,open
P0016,P0060,63,8,open
P0016,P0061,78,10,open
P0016,P0062,57,3,open
P0016,P0063,28,4,open
P0016,P0064,96,3,open
P0016,P0065,83,8,open
P0016,P0066,57,6,open
P0016,P0067,95,6,open
P0016,P0068,77,2,open
P0016,P0069,14,2,open
P0016,P0070,73,2,open
P0016,P0071,85,4,open
P0016,P0072,89,5,open
P0016,P0073,31,1,open
P0016,P0074,28,2,open
P0016,P0075,45,6,open
P0016,P0076,53,7,open
P0016,P0077,18,1,open
P0016,P0078,68,9,open
P0016,P0079,47,3,open
P0016,P0080,81,9,open
P0017,P0018,98,10,open
P0017,P0019,15,10,open
P0017,P0020,99,1,open
P0017,P0021,14,2,open
P0017,P0022,83,5,open
P0017,P0023,49,1,open
P0017,P0024,56,4,open
P0017,P0025,59,5,open
P0017,P0026,44,4,open
P0017,P0027,58,6,open
P0017,P0028,5,10,open
P0017,P0029,90,10,open
P0017,P0030,50,7,open
P0017,P0031,55,2,open
P0017,P0032,11,6,open
P0017,P0033,63,10,open
P0017,P0034,68,5,open
P0017,P0035,96,1,open
P0017,P0036,27,10,open
P0017,P0037,75,10,open
P0017,P0038,9,9,open
P0017,P0039,74,9,open
P0017,P0040,60,9,open
P0017,P0041,79,8,open
P0017,P0042,73,3,open
P0017,P0043,84,6,open
P0017,P0044,24,2,open
P0017,P0045,59,5,open
P0017,P0046,88,7,open
P0017,P0047,37,6,open
P0017,P0048,35,7,open
P0017,P0049,9,3,open
P0017,P0050,77,6,open
P0017,P0051,56,4,open
P0017,P0052,73,10,open
P0017,P0053,38,2,open
P0017,P0054,84,4,open
P0017,P0055,44,9,open
P0017,P0056,42,9,open
P0017,P0057,25,9,open
P0017,P0058,12,9,open
P0017,P0059,63,7,open
P0017,P0060,11,1,open
P0017,P0061,41,1,open
P0017,P0062,73,9,open
P0017,P0063,6,2,open
P0017,P0064,1,8,open
P0017,P0065,53,5,open
P0017,P0066,29,9,open
P0017,P0067,32,6,open
P0017,P0068,77,7,open
P0017,P0069,73,9,open
P0017,P0070,58,9,open
P0017,P0071,70,9,open
P0017,P0072,35,1,open
P0017,P0073,69,1,open
P0017,P0074,58,2,open
P0017,P0075,13,10,open
P0017,P0076,88,6,open
P0017,P0077,56,7,open
P0017,P0078,27,1,open
P0017,P0079,9,10,open
P0017,P0080,67,2,open
P0018,P0019,100,6,open
P0018,P0020,33,7,open
P0018,P0021,18,8,open
P0018,P0022,12,7,open
P0018,P0023,6,9,open
P0018,P0024,15,3,open
P0018,P0025,14,3,open
P0018,P0026,1,8,open
P0018,P0027,3,9,open
P0018,P0028,19,4,open
P0018,P0029,31,5,open
P0018,P0030,30,9,open
P0018,P0031,3,5,open
P0018,P0032,60,8,open
P0018,P0033,32,6,open
P0018,P0034,38,4,open
P0018,P0035,71,7,open
P0018,P0036,15,6,open
P0018,P0037,16,6,open
P0018,P0038,56,2,open
P0018,P0039,70,1,open
P0018,P0040,14,7,open
P0018,P0041,84,7,open
P0018,P0042,58,7,open
P0018,P0043,87,1,open
P0018,P0044,7,4,open
P0018,P0045,68,6,open
P0018,P0046,30,5,open
P0018,P0047,85,5,open
P0018,P0048,26,3,open
P0018,P0049,42,9,open
P0018,P0050,96,9,open
P0018,P0051,12,2,open
P0018,P0052,43,1,open
P0018,P0053,2,5,open
P0018,P0054,70,7,open
P0018,P0055,91,8,open
P0018,P0056,91,5,open
P0018,P0057,42,3,open
P0018,P0058,31,3,open
P0018,P0059,20,3,open
P0018,P0060,64,3,open
P0018,P0061,59,1,open
P0018,P0062,97,10,open
P0018,P0063,40,8,open
P0018,P0064,27,3,open
P0018,P0065,34,8,open
P0018,P0066,51,1,open
P0018,P0067,95,10,open
P0018,P0068,22,10,open
P0018,P0069,88,3,open
P0018,P0070,84,4,open
P0018,P0071,58,5,open
P0018,P0072,94,5,open
P0018,P0073,46,4,open
P0018,P0074,3,5,open
P0018,P0075,38,6,open
P0018,P0076,21,1,open
P0018,P0077,95,9,open
P0018,P0078,75,1,open
P0018,P0079,83,9,open
P0018,P0080,41,3,open
P0019,P0020,10,2,open
P0019,P0021,53,5,open
P0019,P0022,78,2,open
P0019,P0023,14,6,open
P0019,P0024,90,10,open
P0019,P0025,37,10,open
P0019,P0026,86,5,open
P0019,P0027,13,2,open
P0019,P0028,57,1,open
P0019,P0029,15,9,open
P0019,P0030,93,6,open
P0019,P0031,1,9,open
P0019,P0032,57,8,open
P0019,P0033,45,2,open
P0019,P0034,1,7,open
P0019,P0035,20,5,open
P0019,P0036,1,8,open
P0019,P0037,72,5,open
P0019,P0038,39,3,open
P0019,P0039,50,2,open
P0019,P0040,19,8,open
P0019,P0041,48,4,open
P0019,P0042,29,9,open
P0019,P0043,33,10,open
P0019,P0044,100,7,open
P0019,P0045,67,9,open
P0019,P0046,36,10,open
P0019,P0047,48,5,open
P0019,P0048,20,10,open
P0019,P0049,80,10,open
P0019,P0050,97,5,open
P0019,P0051,8,6,open
P0019,P0052,13,6,open
P0019,P0053,28,10,open
P0019,P0054,82,8,open
P0019,P0055,53,3,open
P0019,P0056,86,4,open
P0019,P0057,59,9,open
P0019,P0058,86,1,open
P0019,P0059,39,7,open
P0019,P0060,58,7,open
P0019,P0061,40,10,open
P0019,P0062,28,10,open
P0019,P0063,72,3,open
P0019,P0064,36,4,open
P0019,P0065,42,3,open
P0019,P0066,85,1,open
P0019,P0067,47,2,open
P0019,P0068,68,8,open
P0019,P0069,51,4,open
P0019,P0070,75,10,open
P0019,P0071,14,7,open
P0019,P0072,96,2,open
P0019,P0073,42,8,open
P0019,P0074,37,7,open
P0019,P0075,94,5,open
P0019,P0076,75,9,open
P0019,P0077,26,4,open
P0019,P0078,64,9,open
P0019,P0079,81,6,open
P0019,P0080,6,1,open
P0020,P0021,14,7,open
P0020,P0022,49,10,open
P0020,P0023,8,10,open
P0020,P0024,10,4,open
P0020,P0025,66,3,open
P0020,P0026,96,8,open
P0020,P0027,93,1,open
P0020,P0028,65,7,open
P0020,P0029,82,10,open
P0020,P0030,54,1,open
P0020,P0031,65,10,open
P0020,P0032,44,6,open
P0020,P0033,54,1,open
P0020,P0034,4,5,open
P0020,P0035,45,3,open
P0020,P0036,64,2,open
P0020,P0037,36,3,open
P0020,P0038,13,5,open
P0020,P0039,2,3,open
P0020,P0040,40,1,open
P0020,P0041,11,7,open
P0020,P0042,89,8,open
P0020,P0043,3,1,open
P0020,P0044,53,9,open
P0020,P0045,29,8,open
P0020,P0046,2,10,open
P0020,P0047,34,10,open
P0020,P0048,92,8,open
P0020,P0049,81,1,open
P0020,P0050,22,2,open
P0020,P0051,15,8,open
P0020,P0052,20,9,open
P0020,P0053,10,6,open
P0020,P0054,9,4,open
P0020,P0055,53,4,open
P0020,P0056,44,4,open
P0020,P0057,67,9,open
P0020,P0058,94,1,open
P0020,P0059,43,7,open
P0020,P0060,48,8,open
P0020,P0061,68,9,open
P0020,P0062,41,4,open
P0020,P0063,41,3,open
P0020,P0064,51,6,open
P0020,P0065,78,3,open
P0020,P0066,51,6,open
P0020,P0067,4,5,open
P0020,P0068,59,5,open
P0020,P0069,53,2,open
P0020,P0070,90,2,open
P0020,P0071,28,10,open
P0020,P0072,41,7,open
P0020,P0073,97,4,open
P0020,P0074,97,9,open
P0020,P0075,30,2,open
P0020,P0076,97,1,open
P0020,P0077,89,2,open
P0020,P0078,35,1,open
P0020,P0079,12,8,open
P0020,P0080,29,10,open
P0021,P0022,30,8,open
P0021,P0023,99,2,open
P0021,P0024,30,7,open
P0021,P0025,42,7,open
P0021,P0026,44,7,open
P0021,P0027,17,7,open
P0021,P0028,67,3,open
P0021,P0029,84,2,open
P0021,P0030,83,5,open
P0021,P0031,45,10,open
P0021,P0032,86,5,open
P0021,P0033,11,8,open
P0021,P0034,81,5,open
P0021,P0035,33,8,open
P0021,P0036,50,9,open
P0021,P0037,18,4,open
P0021,P0038,2,10,open
P0021,P0039,85,6,open
P0021,P0040,64,7,open
P0021,P0041,18,9,open
P0021,P0042,29,9,open
P0021,P0043,82,9,open
P0021,P0044,82,5,open
P0021,P0045,84,9,open
P0021,P0046,2,2,open
P0021,P0047,39,2,open
P0021,P0048,37,3,open
P0021,P0049,22,9,open
P0021,P0050,73,5,open
P0021,P0051,96,5,open
P0021,P0052,98,8,open
P0021,P0053,45,3,open
P0021,P0054,31,6,open
P0021,P0055,84,2,open
P0021,P0056,43,5,open
P0021,P0057,70,2,open
P0021,P0058,80,4,open
P0021,P0059,14,4,open
P0021,P0060,32,8,open
P0021,P0061,13,7,open
P0021,P0062,39,5,open
P0021,P0063,85,5,open
P0021,P0064,66,7,open
P0021,P0065,1,1,open
P0021,P0066,25,7,open
P0021,P0067,55,8,open
P0021,P0068,28,7,open
P0021,P0069,42,9,open
P0021,P0070,73,9,open
P0021,P0071,92,10,open
P0021,P0072,66,9,open
P0021,P0073,96,6,open
P0021,P0074,29,1,open
P0021,P0075,29,2,open
P0021,P0076,43,3,open
P0021,P0077,77,2,open
P0021,P0078,19,4,open
P0021,P0079,78,6,open
P0021,P0080,6,5,open
P0022,P0023,90,5,open
P0022,P0024,57,3,open
P0022,P0025,1,5,open
P0022,P0026,33,2,open
P0022,P0027,63,4,open
P0022,P0028,60,7,open
P0022,P0029,100,10,open
P0022,P0030,67,2,open
P0022,P0031,17,6,open
P0022,P0032,92,8,open
P0022,P0033,88,5,open
P0022,P0034,67,9,open
P0022,P0035,25,4,open
P0022,P0036,57,8,open
P0022,P0037,29,2,open
P0022,P0038,15,3,open
P0022,P0039,78,5,open
P0022,P0040,71,2,open
P0022,P0041,82,1,open
P0022,P0042,100,9,open
P0022,P0043,55,2,open
P0022,P0044,29,8,open
P0022,P0045,39,8,open
P0022,P0046,58,1,open
P0022,P0047,77,8,open
P0022,P0048,47,7,open
P0022,P0049,23,3,open
P0022,P0050,44,9,open
P0022,P0051,75,9,open
P0022,P0052,77,8,open
P0022,P0053,55,2,open
P0022,P0054,21,1,open
P0022,P0055,81,3,open
P0022,P0056,35,4,open
P0022,P0057,81,6,open
P0022,P0058,64,6,open
P0022,P0059,20,5,open
P0022,P0060,13,4,open
P0022,P0061,84,1,open
P0022,P0062,28,8,open
P0022,P0063,57,6,open
P0022,P0064,36,7,open
P0022,P0065,49,7,open
P0022,P0066,49,8,open
P0022,P0067,18,10,open
P0022,P0068,16,3,open
P0022,P0069,76,10,open
P0022,P0070,24,7,open
P0022,P0071,2,8,open
P0022,P0072,75,6,open
P0022,P0073,42,4,open
P0022,P0074,15,4,open
P0022,P0075,13,3,open
P0022,P0076,65,4,open
P0022,P0077,56,10,open
P0022,P0078,90,7,open
P0022,P0079,66,6,open
P0022,P0080,37,9,open
P0023,P0024,46,7,open
P0023,P0025,9,5,open
P0023,P0026,23,4,open
P0023,P0027,54,7,open
P0023,P0028,99,2,open
P0023,P0029,64,6,open
P0023,P0030,36,7,open
P0023,P0031,67,8,open
P0023,P0032,64,3,open
P0023,P0033,99,8,open
P0023,P0034,45,7,open
P0023,P0035,13,9,open
P0023,P0036,75,9,open
P0023,P0037,98,5,open
P0023,P0038,54,4,open
P0023,P0039,76,6,open
P0023,P0040,76,3,open
P0023,P0041,55,2,open
P0023,P0042,18,8,open
P0023,P0043,63,1,open
P0023,P0044,55,3,open
P0023,P0045,23,10,open
P0023,P0046,21,5,open
P0023,P0047,41,1,open
P0023,P0048,86,10,open
P0023,P0049,39,8,open
P0023,P0050,70,3,open
P0023,P0051,48,10,open
P0023,P0052,99,9,open
P0023,P0053,22,7,open
P0023,P0054,33,8,open
P0023,P0055,68,3,open
P0023,P0056,52,9,open
P0023,P0057,53,10,open
P0023,P0058,17,3,open
P0023,P0059,55,7,open
P0023,P0060,6,3,open
P0023,P0061,64,7,open
P0023,P0062,40,1,open
P0023,P0063,80,4,open
P0023,P0064,4,7,open
P0023,P0065,89,5,open
P0023,P0066,18,10,open
P0023,P0067,78,9,open
P0023,P0068,99,9,open
P0023,P0069,7,9,open
P0023,P0070,3,4,open
P0023,P0071,6,7,open
P0023,P0072,80,4,open
P0023,P0073,30,4,open
P0023,P0074,6,8,open
P0023,P0075,51,8,open
P0023,P0076,12,9,open
P0023,P0077,89,1,open
P0023,P0078,72,9,open
P0023,P0079,58,9,open
P0023,P0080,26,7,open
P0024,P0025,30,8,open
P0024,P0026,98,10,open
P0024,P0027,25,8,open
P0024,P0028,29,6,open
P0024,P0029,15,4,open
P0024,P0030,83,10,open
P0024,P0031,27,6,open
P0024,P0032,73,2,open
P0024,P0033,60,8,open
P0024,P0034,29,7,open
P0024,P0035,98,8,open
P0024,P0036,29,10,open
P0024,P0037,35,10,open
P0024,P0038,12,6,open
P0024,P0039,1,10,open
P0024,P0040,93,3,open
P0024,P0041,62,8,open
P0024,P0042,39,3,open
P0024,P0043,42,4,open
P0024,P0044,17,3,open
P0024,P0045,48,3,open
P0024,P0046,62,1,open
P0024,P0047,77,4,open
P0024,P0048,97,4,open
P0024,P0049,94,2,open
P0024,P0050,58,7,open
P0024,P0051,38,4,open
P0024,P0052,18,2,open
P0024,P0053,18,5,open
P0024,P0054,53,9,open
P0024,P0055,59,5,open
P0024,P0056,19,2,open
P0024,P0057,73,10,open
P0024,P0058,70,5,open
P0024,P0059,53,7,open
P0024,P0060,17,4,open
P0024,P0061,91,4,open
P0024,P0062,47,9,open
P0024,P0063,76,6,open
P0024,P0064,9,10,open
P0024,P0065,40,1,open
P0024,P0066,82,1,open
P0024,P0067,94,10,open
P0024,P0068,16,10,open
P0024,P0069,36,10,open
P0024,P0070,51,6,open
P0024,P0071,20,4,open
P0024,P0072,40,10,open
P0024,P0073,33,3,open
P0024,P0074,5,9,open
P0024,P0075,5,7,open
P0024,P0076,81,6,open
P0024,P0077,59,5,open
P0024,P0078,63,4,open
P0024,P0079,16,6,open
P0024,P0080,14,4,open
P0025,P0026,94,10,open
P0025,P0027,36,6,open
P0025,P0028,10,6,open
P0025,P0029,84,1,open
P0025,P0030,48,6,open
P0025,P0031,40,2,open
P0025,P0032,51,3,open
P0025,P0033,47,5,open
P0025,P0034,75,2,open
P0025,P0035,3,8,open
P0025,P0036,7,7,open
P0025,P0037,21,8,open
P0025,P0038,15,6,open
P0025,P0039,18,5,open
P0025,P0040,6,6,open
P0025,P0041,21,4,open
P0025,P0042,73,7,open
P0025,P0043,97,2,open
P0025,P0044,65,6,open
P0025,P0045,3,4,open
P0025,P0046,91,7,open
P0025,P0047,41,6,open
P0025,P0048,90,3,open
P0025,P0049,100,7,open
P0025,P0050,77,10,open
P0025,P0051,35,2,open
P0025,P0052,80,8,open
P0025,P0053,28,9,open
P0025,P0054,66,2,open
P0025,P0055,69,3,open
P0025,P0056,97,9,open
P0025,P0057,92,3,open
P0025,P0058,7,3,open
P0025,P0059,27,9,open
P0025,P0060,57,7,open
P0025,P0061,11,8,open
P0025,P0062,72,10,open
P0025,P0063,61,5,open
P0025,P0064,59,7,open
P0025,P0065,19,4,open
P0025,P0066,89,2,open
P0025,P0067,42,1,open
P0025,P0068,90,8,open
P0025,P0069,13,4,open
P0025,P0070,26,2,open
P0025,P0071,96,6,open
P0025,P0072,66,5,open
P0025,P0073,39,9,open
P0025,P0074,93,8,open
P0025,P0075,36,7,open
P0025,P0076,50,2,open
P0025,P0077,16,5,open
P0025,P0078,1,3,open
P0025,P0079,64,10,open
P0025,P0080,26,4,open
P0026,P0027,21,6,open
P0026,P0028,50,8,open
P0026,P0029,16,6,open
P0026,P0030,53,2,open
P0026,P0031,14,4,open
P0026,P0032,73,5,open
P0026,P0033,50,1,open
P0026,P0034,35,7,open
P0026,P0035,50,1,open
P0026,P0036,18,5,open
P0026,P0037,31,9,open
P0026,P0038,90,3,open
P0026,P0039,92,4,open
P0026,P0040,54,2,open
P0026,P0041,32,7,open
P0026,P0042,29,2,open
P0026,P0043,5,5,open
P0026,P0044,77,3,open
P0026,P0045,95,3,open
P0026,P0046,45,3,open
P0026,P0047,77,3,open
P0026,P0048,92,3,open
P0026,P0049,38,3,open
P0026,P0050,27,7,open
P0026,P0051,39,4,open
P0026,P0052,99,2,open
P0026,P0053,18,5,open
P0026,P0054,48,8,open
P0026,P0055,84,7,open
P0026,P0056,86,3,open
P0026,P0057,55,9,open
P0026,P0058,37,6,open
P0026,P0059,9,7,open
P0026,P0060,79,7,open
P0026,P0061,4,6,open
P0026,P0062,46,1,open
P0026,P0063,11,5,open
P0026,P0064,73,4,open
P0026,P0065,9,5,open
P0026,P0066,84,10,open
P0026,P0067,83,6,open
P0026,P0068,35,1,open
P0026,P0069,9,6,open
P0026,P0070,14,10,open
P0026,P0071,100,7,open
P0026,P0072,19,10,open
P0026,P0073,21,8,open
P0026,P0074,79,9,open
P0026,P0075,74,7,open
P0026,P0076,72,9,open
P0026,P0077,41,3,open
P0026,P0078,65,10,open
P0026,P0079,71,10,open
P0026,P0080,14,2,open
P0027,P0028,85,6,open
P0027,P0029,4,6,open
P0027,P0030,31,8,open
P0027,P0031,73,5,open
P0027,P0032,43,5,open
P0027,P0033,37,1,open
P0027,P0034,1,2,open
P0027,P0035,31,2,open
P0027,P0036,28,7,open
P0027,P0037,94,2,open
P0027,P0038,26,3,open
P0027,P0039,94,1,open
P0027,P0040,85,4,open
P0027,P0041,96,5,open
P0027,P0042,19,5,open
P0027,P0043,73,6,open
P0027,P0044,88,4,open
P0027,P0045,73,3,open
P0027,P0046,78,5,open
P0027,P0047,49,4,open
P0027,P0048,83,3,open
P0027,P0049,89,2,open
P0027,P0050,60,4,open
P0027,P0051,53,3,open
P0027,P0052,60,4,open
P0027,P0053,91,5,open
P0027,P0054,64,3,open
P0027,P0055,98,6,open
P0027,P0056,12,6,open
P0027,P0057,99,6,open
P0027,P0058,52,6,open
P0027,P0059,76,2,open
P0027,P0060,90,2,open
P0027,P0061,44,6,open
P0027,P0062,21,6,open
P0027,P0063,81,6,open
P0027,P0064,84,8,open
P0027,P0065,97,7,open
P0027,P0066,20,8,open
P0027,P0067,37,3,open
P0027,P0068,79,8,open
P0027,P0069,25,3,open
P0027,P0070,19,9,open
P0027,P0071,36,10,open
P0027,P0072,2,9,open
P0027,P0073,77,1,open
P0027,P0074,19,7,open
P0027,P0075,33,9,open
P0027,P0076,13,5,open
P0027,P0077,66,8,open
P0027,P0078,90,3,open
P0027,P0079,20,3,open
P0027,P0080,77,1,open
P0028,P0029,10,1,open
P0028,P0030,85,3,open
P0028,P0031,38,9,open
P0028,P0032,50,5,open
P0028,P0033,55,2,open
P0028,P0034,36,8,open
P0028,P0035,63,3,open
P0028,P0036,26,3,open
P0028,P0037,96,2,open
P0028,P0038,15,5,open
P0028,P0039,54,3,open
P0028,P0040,16,5,open
P0028,P0041,54,2,open
P0028,P0042,26,5,open
P0028,P0043,5,8,open
P0028,P0044,11,9,open
P0028,P0045,41,9,open
P0028,P0046,99,3,open
P0028,P0047,4,2,open
P0028,P0048,37,2,open
P0028,P0049,63,2,open
P0028,P0050,21,3,open
P0028,P0051,22,3,open
P0028,P0052,37,6,open
P0028,P0053,87,3,open
P0028,P0054,88,4,open
P0028,P0055,55,1,open
P0028,P0056,37,8,open
P0028,P0057,58,3,open
P0028,P0058,42,6,open
P0028,P0059,79,4,open
P0028,P0060,14,3,open
P0028,P0061,93,7,open
P0028,P0062,43,4,open
P0028,P0063,33,5,open
P0028,P0064,73,3,open
P0028,P0065,30,4,open
P0028,P0066,35,10,open
P0028,P0067,2,8,open
P0028,P0068,32,5,open
P0028,P0069,89,1,open
P0028,P0070,27,3,open
P0028,P0071,13,7,open
P0028,P0072,42,2,open
P0028,P0073,29,5,open
P0028,P0074,29,5,open
P0028,P0075,61,5,open
P0028,P0076,59,4,open
P0028,P0077,64,10,open
P0028,P0078,13,1,open
P0028,P0079,13,4,open
P0028,P0080,8,10,open
P0029,P0030,59,3,open
P0029,P0031,40,7,open
P0029,P0032,75,9,open
P0029,P0033,24,4,open
P0029,P0034,41,5,open
P0029,P0035,51,10,open
P0029,P0036,46,1,open
P0029,P0037,100,5,open
P0029,P0038,97,1,open
P0029,P0039,10,1,open
P0029,P0040,83,9,open
P0029,P0041,22,7,open
P0029,P0042,68,4,open
P0029,P0043,56,3,open
P0029,P0044,28,2,open
P0029,P0045,62,7,open
P0029,P0046,54,7,open
P0029,P0047,13,8,open
P0029,P0048,65,2,open
P0029,P0049,38,5,open
P0029,P0050,86,3,open
P0029,P0051,58,5,open
P0029,P0052,45,1,open
P0029,P0053,59,5,open
P0029,P0054,26,7,open
P0029,P0055,10,7,open
P0029,P0056,49,8,open
P0029,P0057,47,10,open
P0029,P0058,97,9,open
P0029,P0059,74,5,open
P0029,P0060,39,5,open
P0029,P0061,99,6,open
P0029,P0062,45,10,open
P0029,P0063,36,2,open
P0029,P0064,99,4,open
P0029,P0065,14,5,open
P0029,P0066,49,6,open
P0029,P0067,4,2,open
P0029,P0068,9,4,open
P0029,P0069,38,7,open
P0029,P0070,68,6,open
P0029,P0071,93,6,open
P0029,P0072,53,2,open
P0029,P0073,93,6,open
P0029,P0074,6,7,open
P0029,P0075,29,10,open
P0029,P0076,38,4,open
P0029,P0077,37,8,open
P0029,P0078,11,4,open
P0029,P0079,28,7,open
P0029,P0080,56,3,open
P0030,P0031,86,5,open
P0030,P0032,100,6,open
P0030,P0033,43,6,open
P0030,P0034,6,4,open
P0030,P0035,1,3,open
P0030,P0036,67,10,open
P0030,P0037,91,4,open
P0030,P0038,40,10,open
P0030,P0039,86,2,open
P0030,P0040,67,10,open
P0030,P0041,60,2,open
P0030,P0042,7,10,open
P0030,P0043,61,3,open
P0030,P0044,89,7,open
P0030,P0045,47,5,open
P0030,P0046,78,7,open
P0030,P0047,74,7,open
P0030,P0048,88,9,open
P0030,P0049,25,1,open
P0030,P0050,89,4,open
P0030,P0051,95,10,open
P0030,P0052,2,10,open
P0030,P0053,69,4,open
P0030,P0054,88,9,open
P0030,P0055,87,2,open
P0030,P0056,66,8,open
P0030,P0057,15,4,open
P0030,P0058,12,1,open
P0030,P0059,36,7,open
P0030,P0060,46,5,open
P0030,P0061,14,5,open
P0030,P0062,51,1,open
P0030,P0063,86,5,open
P0030,P0064,13,8,open
P0030,P0065,82,9,open
P0030,P0066,87,4,open
P0030,P0067,100,5,open
P0030,P0068,87,3,open
P0030,P0069,78,9,open
P0030,P0070,8,8,open
P0030,P0071,48,7,open
P0030,P0072,79,9,open
P0030,P0073,9,5,open
P0030,P0074,55,10,open
P0030,P0075,53,6,open
P0030,P0076,63,2,open
P0030,P0077,57,7,open
P0030,P0078,28,3,open
P0030,P0079,45,2,open
P0030,P0080,67,8,open
P0031,P0032,50,10,open
P0031,P0033,10,9,open
P0031,P0034,81,2,open
P0031,P0035,18,7,open
P0031,P0036,43,10,open
P0031,P0037,96,6,open
P0031,P0038,24,9,open
P0031,P0039,5,5,open
P0031,P0040,35,6,open
P0031,P0041,20,7,open
P0031,P0042,36,5,open
P0031,P0043,68,8,open
P0031,P0044,34,8,open
P0031,P0045,29,3,open
P0031,P0046,43,5,open
P0031,P0047,68,8,open
P0031,P0048,83,3,open
P0031,P0049,6,6,open
P0031,P0050,32,8,open
P0031,P0051,18,4,open
P0031,P0052,95,2,open
P0031,P0053,52,1,open
P0031,P0054,72,10,open
P0031,P0055,90,2,open
P0031,P0056,4,8,open
P0031,P0057,91,1,open
P0031,P0058,12,9,open
P0031,P0059,89,10,open
P0031,P0060,26,7,open
P0031,P0061,21,5,open
P0031,P0062,28,9,open
P0031,P0063,36,3,open
P0031,P0064,89,3,open
P0031,P0065,39,8,open
P0031,P0066,25,8,open
P0031,P0067,68,3,open
P0031,P0068,16,6,open
P0031,P0069,51,4,open
P0031,P0070,50,8,open
P0031,P0071,75,9,open
P0031,P0072,1,10,open
P0031,P0073,40,10,open
P0031,P0074,44,7,open
P0031,P0075,73,1,open
P0031,P0076,97,5,open
P0031,P0077,80,10,open
P0031,P0078,15,6,open
P0031,P0079,45,1,open
P0031,P0080,91,6,open
P0032,P0033,76,2,open
P0032,P0034,77,3,open
P0032,P0035,16,9,open
P0032,P0036,33,2,open
P0032,P0037,22,9,open
P0032,P0038,95,7,open
P0032,P0039,45,4,open
P0032,P0040,59,6,open
P0032,P0041,14,5,open
P0032,P0042,87,8,open
P0032,P0043,100,4,open
