from_id,to_id,distance,walk_time,status
G0504,G0554,13,4,open
G0505,G0506,19,1,open
G0505,G0555,17,2,open
G0506,G0507,14,2,open
G0506,G0556,14,3,open
G0507,G0508,10,5,open
G0507,G0557,18,4,open
G0508,G0509,19,3,open
G0508,G0558,14,1,open
G0509,G0510,4,5,open
G0509,G0559,12,2,open
G0510,G0511,9,2,open
G0510,G0560,13,3,open
G0511,G0512,1,2,open
G0511,G0561,16,1,open
G0512,G0513,4,1,open
G0512,G0562,14,5,open
G0513,G0514,14,3,open
G0513,G0563,14,2,open
G0514,G0515,6,3,open
G0514,G0564,6,2,open
G0515,G0516,7,4,open
G0515,G0565,6,5,open
G0516,G0517,4,4,open
G0516,G0566,19,2,open
G0517,G0518,6,2,open
G0517,G0567,2,2,open
G0518,G0519,7,3,open
G0518,G0568,14,4,open
G0519,G0520,20,1,open
G0519,G0569,6,1,open
G0520,G0521,10,1,open
G0520,G0570,13,1,open
G0521,G0522,9,1,open
G0521,G0571,11,1,open
G0522,G0523,19,2,open
G0522,G0572,16,4,open
G0523,G0524,4,1,open
G0523,G0573,2,3,open
G0524,G0525,1,5,open
G0524,G0574,2,1,open
G0525,G0526,7,5,open
G0525,G0575,1,4,open
G0526,G0527,20,5,open
G0526,G0576,9,4,open
G0527,G0528,16,3,open
G0527,G0577,20,4,open
G0528,G0529,11,3,open
G0528,G0578,11,3,open
G0529,G0530,8,3,open
G0529,G0579,13,4,open
G0530,G0531,20,1,open
G0530,G0580,12,3,open
G0531,G0532,4,1,open
G0531,G0581,15,4,open
G0532,G0533,5,1,open
G0532,G0582,20,1,open
G0533,G0534,17,3,open
G0533,G0583,8,3,open
G0534,G0535,15,5,open
G0534,G0584,16,5,open
G0535,G0536,14,2,open
G0535,G0585,1,3,open
G0536,G0537,1,3,open
G0536,G0586,2,3,open
G0537,G0538,15,2,open
G0537,G0587,20,4,open
G0538,G0539,13,5,open
G0538,G0588,3,3,open
G0539,G0540,14,4,open
G0539,G0589,4,4,open
G0540,G0541,10,5,open
G0540,G0590,7,2,open
G0541,G0542,17,5,open
G0541,G0591,17,1,open
G0542,G0543,5,4,open
G0542,G0592,3,3,open
G0543,G0544,18,4,open
G0543,G0593,6,4,open
G0544,G0545,4,4,open
G0544,G0594,18,2,open
G0545,G0546,8,2,open
G0545,G0595,6,1,open
G0546,G0547,4,4,open
G0546,G0596,1,2,open
G0547,G0548,11,4,open
G0547,G0597,9,2,open
G0548,G0549,9,4,open
G0548,G0598,4,2,open
G0549,G0550,18,4,open
G0549,G0599,3,3,open
G0550,G0600,8,5,open
G0551,G0552,20,1,open
G0551,G0601,11,4,open
G0552,G0553,13,5,open
G0552,G0602,14,2,open
G0553,G0554,8,3,open
G0553,G0603,4,3,open
G0554,G0555,3,1,open
G0554,G0604,3,3,open
G0555,G0556,19,2,open
G0555,G0605,4,5,open
G0556,G0557,12,2,open
G0556,G0606,11,4,open
G0557,G0558,19,1,open
G0557,G0607,10,1,open
G0558,G0559,19,5,open
G0558,G0608,7,4,open
G0559,G0560,14,3,open
G0559,G0609,12,2,open
G0560,G0561,17,5,open
G0560,G0610,19,2,open
G0561,G0562,4,4,open
G0561,G0611,1,5,open
G0562,G0563,15,3,open
G0562,G0612,5,3,open
G0563,G0564,8,4,open
G0563,G0613,15,2,open
G0564,G0565,20,3,open
G0564,G0614,5,1,open
G0565,G0566,20,3,open
G0565,G0615,10,5,open
G0566,G0567,4,3,open
G0566,G0616,19,4,open
G0567,G0568,7,4,open
G0567,G0617,10,4,open
G0568,G0569,2,3,open
G0568,G0618,5,2,open
G0569,G0570,8,1,open
G0569,G0619,6,4,open
G0570,G0571,13,3,open
G0570,G0620,6,1,open
G0571,G0572,18,4,open
G0571,G0621,11,4,open
G0572,G0573,16,3,open
G0572,G0622,13,4,open
G0573,G0574,3,5,open
G0573,G0623,10,3,open
G0574,G0575,7,5,open
G0574,G0624,13,1,open
G0575,G0576,5,3,open
G0575,G0625,19,1,open
G0576,G0577,10,4,open
G0576,G0626,6,5,open
G0577,G0578,5,4,open
G0577,G0627,16,3,open
G0578,G0579,5,2,open
G0578,G0628,7,2,open
G0579,G0580,1,3,open
G0579,G0629,19,1,open
G0580,G0581,5,4,open
G0580,G0630,14,2,open
G0581,G0582,2,1,open
G0581,G0631,12,4,open
G0582,G0583,6,1,open
G0582,G0632,4,5,open
G0583,G0584,11,5,open
G0583,G0633,14,2,open
G0584,G0585,13,2,open
G0584,G0634,2,1,open
G0585,G0586,8,4,open
G0585,G0635,16,3,open
G0586,G0587,20,2,open
G0586,G0636,13,1,open
G0587,G0588,15,4,open
G0587,G0637,9,4,open
G0588,G0589,12,1,open
G0588,G0638,4,1,open
G0589,G0590,3,1,open
G0589,G0639,16,5,open
G0590,G0591,8,1,open
G0590,G0640,19,5,open
G0591,G0592,19,4,open
G0591,G0641,9,1,open
G0592,G0593,19,2,open
G0592,G0642,13,4,open
G0593,G0594,14,3,open
G0593,G0643,19,2,open
G0594,G0595,4,3,open
G0594,G0644,3,5,open
G0595,G0596,6,4,open
G0595,G0645,1,4,open
G0596,G0597,18,5,open
G0596,G0646,17,4,open
G0597,G0598,3,5,open
G0597,G0647,19,5,open
G0598,G0599,4,2,open
G0598,G0648,4,2,open
G0599,G0600,20,2,open
G0599,G0649,1,5,open
G0600,G0650,15,3,open
G0601,G0602,4,1,open
G0601,G0651,5,5,open
G0602,G0603,7,2,open
G0602,G0652,3,5,open
G0603,G0604,9,1,open
G0603,G0653,3,1,open
G0604,G0605,17,3,open
G0604,G0654,12,5,open
G0605,G0606,6,4,open
G0605,G0655,1,2,open
G0606,G0607,10,1,open
G0606,G0656,17,3,open
G0607,G0608,18,4,open
G0607,G0657,5,5,open
G0608,G0609,16,3,open
G0608,G0658,17,3,open
G0609,G0610,20,5,open
G0609,G0659,17,2,open
G0610,G0611,4,1,open
G0610,G0660,8,1,open
G0611,G0612,7,2,open
G0611,G0661,10,2,open
G0612,G0613,5,5,open
G0612,G0662,18,2,open
G0613,G0614,19,3,open
G0613,G0663,9,2,open
G0614,G0615,20,4,open
G0614,G0664,3,5,open
G0615,G0616,9,3,open
G0615,G0665,13,2,open
G0616,G0617,13,4,open
G0616,G0666,3,3,open
G0617,G0618,14,2,open
G0617,G0667,18,2,open
G0618,G0619,3,3,open
G0618,G0668,7,3,open
G0619,G0620,19,5,open
G0619,G0669,20,2,open
G0620,G0621,14,2,open
G0620,G0670,11,4,open
G0621,G0622,13,1,open
G0621,G0671,20,2,open
G0622,G0623,3,3,open
G0622,G0672,4,5,open
G0623,G0624,4,5,open
G0623,G0673,14,1,open
G0624,G0625,11,1,open
G0624,G0674,12,3,open
G0625,G0626,9,2,open
G0625,G0675,8,3,open
G0626,G0627,1,1,open
G0626,G0676,13,2,open
G0627,G0628,13,1,open
G0627,G0677,4,2,open
G0628,G0629,17,3,open
G0628,G0678,19,4,open
G0629,G0630,4,5,open
G0629,G0679,12,5,open
G0630,G0631,10,5,open
G0630,G0680,9,5,open
G0631,G0632,4,1,open
G0631,G0681,6,3,open
G0632,G0633,13,2,open
G0632,G0682,12,5,open
G0633,G0634,18,5,open
G0633,G0683,13,4,open
G0634,G0635,19,2,open
G0634,G0684,9,1,open
G0635,G0636,17,2,open
G0635,G0685,5,2,open
G0636,G0637,13,5,open
G0636,G0686,9,1,open
G0637,G0638,12,2,open
G0637,G0687,20,4,open
G0638,G0639,15,2,open
G0638,G0688,15,3,open
G0639,G0640,15,5,open
G0639,G0689,10,3,open
G0640,G0641,14,5,open
G0640,G0690,8,3,open
G0641,G0642,3,3,open
G0641,G0691,14,3,open
G0642,G0643,3,1,open
G0642,G0692,3,2,open
G0643,G0644,3,2,open
G0643,G0693,19,1,open
G0644,G0645,3,3,open
G0644,G0694,18,4,open
G0645,G0646,1,4,open
G0645,G0695,17,2,open
G0646,G0647,16,4,open
G0646,G0696,17,5,open
G0647,G0648,4,4,open
G0647,G0697,1,5,open
G0648,G0649,7,1,open
G0648,G0698,14,5,open
G0649,G0650,12,2,open
G0649,G0699,17,5,open
G0650,G0700,2,5,open
G0651,G0652,15,2,open
G0651,G0701,17,2,open
G0652,G0653,6,1,open
G0652,G0702,12,2,open
G0653,G0654,17,3,open
G0653,G0703,2,4,open
G0654,G0655,16,4,open
G0654,G0704,6,3,open
G0655,G0656,4,3,open
G0655,G0705,8,5,open
G0656,G0657,4,3,open
G0656,G0706,10,4,open
G0657,G0658,10,3,open
G0657,G0707,7,1,open
G0658,G0659,19,4,open
G0658,G0708,7,3,open
G0659,G0660,17,1,open
G0659,G0709,15,5,open
G0660,G0661,16,1,open
G0660,G0710,12,1,open
G0661,G0662,20,4,open
G0661,G0711,11,3,open
G0662,G0663,12,1,open
G0662,G0712,1,3,open
G0663,G0664,6,4,open
G0663,G0713,12,1,open
G0664,G0665,4,4,open
G0664,G0714,16,2,open
G0665,G0666,3,5,open
G0665,G0715,17,2,open
G0666,G0667,14,1,open
G0666,G0716,16,1,open
G0667,G0668,5,3,open
G0667,G0717,8,4,open
G0668,G0669,13,3,open
G0668,G0718,10,3,open
G0669,G0670,14,2,open
G0669,G0719,18,3,open
G0670,G0671,4,4,open
G0670,G0720,15,2,open
G0671,G0672,5,3,open
G0671,G0721,14,1,open
G0672,G0673,12,2,open
G0672,G0722,4,2,open
G0673,G0674,10,1,open
G0673,G0723,5,4,open
G0674,G0675,14,3,open
G0674,G0724,2,2,open
G0675,G0676,7,4,open
G0675,G0725,9,1,open
G0676,G0677,14,4,open
G0676,G0726,18,4,open
G0677,G0678,5,3,open
G0677,G0727,13,5,open
G0678,G0679,13,2,open
G0678,G0728,4,1,open
G0679,G0680,1,2,open
G0679,G0729,5,3,open
G0680,G0681,17,1,open
G0680,G0730,8,1,open
G0681,G0682,11,4,open
G0681,G0731,20,1,open
G0682,G0683,14,4,open
G0682,G0732,10,3,open
G0683,G0684,16,1,open
G0683,G0733,14,2,open
G0684,G0685,20,2,open
G0684,G0734,17,2,open
G0685,G0686,8,3,open
G0685,G0735,4,3,open
G0686,G0687,8,4,open
G0686,G0736,7,4,open
G0687,G0688,4,5,open
G0687,G0737,20,2,open
G0688,G0689,7,5,open
G0688,G0738,5,2,open
G0689,G0690,4,2,open
G0689,G0739,13,1,open
G0690,G0691,9,2,open
G0690,G0740,5,4,open
G0691,G0692,1,5,open
G0691,G0741,7,1,open
G0692,G0693,2,4,open
G0692,G0742,14,5,open
G0693,G0694,10,2,open
G0693,G0743,8,3,open
G0694,G0695,14,4,open
G0694,G0744,2,5,open
G0695,G0696,14,1,open
G0695,G0745,10,1,open
G0696,G0697,9,3,open
G0696,G0746,9,3,open
G0697,G0698,14,2,open
G0697,G0747,11,1,open
G0698,G0699,6,1,open
G0698,G0748,1,1,open
G0699,G0700,11,2,open
G0699,G0749,10,4,open
G0700,G0750,9,5,open
G0701,G0702,4,4,open
G0701,G0751,6,3,open
G0702,G0703,16,3,open
G0702,G0752,11,3,open
G0703,G0704,4,1,open
G0703,G0753,1,5,open
G0704,G0705,5,3,open
G0704,G0754,12,3,open
G0705,G0706,19,5,open
G0705,G0755,20,3,open
G0706,G0707,8,3,open
G0706,G0756,7,5,open
G0707,G0708,13,1,open
G0707,G0757,4,2,open
G0708,G0709,20,1,open
G0708,G0758,2,5,open
G0709,G0710,7,2,open
G0709,G0759,15,1,open
G0710,G0711,3,5,open
G0710,G0760,20,3,open
G0711,G0712,10,4,open
G0711,G0761,7,5,open
G0712,G0713,5,1,open
G0712,G0762,5,2,open
G0713,G0714,14,5,open
G0713,G0763,9,5,open
G0714,G0715,12,3,open
G0714,G0764,15,1,open
G0715,G0716,14,1,open
G0715,G0765,16,4,open
G0716,G0717,17,5,open
G0716,G0766,1,2,open
G0717,G0718,20,3,open
G0717,G0767,5,3,open
G0718,G0719,2,5,open
G0718,G0768,2,2,open
G0719,G0720,13,4,open
G0719,G0769,18,5,open
G0720,G0721,3,2,open
G0720,G0770,15,5,open
G0721,G0722,13,5,open
G0721,G0771,13,4,open
G0722,G0723,20,3,open
G0722,G0772,7,2,open
G0723,G0724,1,2,open
G0723,G0773,19,2,open
G0724,G0725,19,1,open
G0724,G0774,17,4,open
G0725,G0726,17,5,open
G0725,G0775,9,3,open
G0726,G0727,8,3,open
G0726,G0776,9,5,open
G0727,G0728,4,2,open
G0727,G0777,8,1,open
G0728,G0729,18,2,open
G0728,G0778,10,1,open
G0729,G0730,5,3,open
G0729,G0779,5,3,open
G0730,G0731,2,2,open
G0730,G0780,7,5,open
G0731,G0732,4,1,open
G0731,G0781,12,5,open
G0732,G0733,12,3,open
G0732,G0782,3,5,open
G0733,G0734,9,2,open
G0733,G0783,14,5,open
G0734,G0735,10,3,open
G0734,G0784,2,1,open
G0735,G0736,12,2,open
G0735,G0785,9,2,open
G0736,G0737,9,1,open
G0736,G0786,18,5,open
G0737,G0738,4,4,open
G0737,G0787,9,5,open
G0738,G0739,18,2,open
G0738,G0788,15,2,open
G0739,G0740,11,3,open
G0739,G0789,7,5,open
G0740,G0741,13,2,open
G0740,G0790,15,2,open
G0741,G0742,14,3,open
G0741,G0791,5,4,open
G0742,G0743,3,4,open
G0742,G0792,6,4,open
G0743,G0744,6,2,open
G0743,G0793,7,5,open
G0744,G0745,16,2,open
G0744,G0794,10,1,open
G0745,G0746,10,2,open
G0745,G0795,6,4,open
G0746,G0747,20,2,open
G0746,G0796,3,2,open
G0747,G0748,3,4,open
G0747,G0797,8,4,open
G0748,G0749,13,1,open
G0748,G0798,17,2,open
G0749,G0750,1,5,open
G0749,G0799,4,4,open
G0750,G0800,13,1,open
G0751,G0752,4,1,open
G0751,G0801,2,2,open
G0752,G0753,8,1,open
G0752,G0802,9,2,open
G0753,G0754,20,1,open
G0753,G0803,1,1,open
G0754,G0755,18,3,open
G0754,G0804,3,2,open
G0755,G0756,5,4,open
G0755,G0805,19,4,open
G0756,G0757,6,3,open
G0756,G0806,11,4,open
G0757,G0758,5,2,open
G0757,G0807,2,5,open
G0758,G0759,9,5,open
G0758,G0808,4,1,open
G0759,G0760,2,1,open
G0759,G0809,18,3,open
G0760,G0761,4,5,open
G0760,G0810,14,2,open
G0761,G0762,1,2,open
G0761,G0811,1,2,open
G0762,G0763,14,4,open
G0762,G0812,5,3,open
G0763,G0764,10,2,open
G0763,G0813,13,1,open
G0764,G0765,16,2,open
G0764,G0814,4,2,open
G0765,G0766,4,3,open
G0765,G0815,12,1,open
G0766,G0767,20,3,open
G0766,G0816,4,3,open
G0767,G0768,3,1,open
G0767,G0817,20,2,open
G0768,G0769,6,4,open
G0768,G0818,17,3,open
G0769,G0770,20,2,open
G0769,G0819,14,2,open
G0770,G0771,10,5,open
G0770,G0820,10,3,open
G0771,G0772,4,3,open
G0771,G0821,16,3,open
G0772,G0773,9,1,open
G0772,G0822,1,2,open
G0773,G0774,5,3,open
G0773,G0823,5,4,open
G0774,G0775,15,4,open
G0774,G0824,3,1,open
G0775,G0776,19,4,open
G0775,G0825,9,2,open
G0776,G0777,3,3,open
G0776,G0826,5,2,open
G0777,G0778,13,3,open
G0777,G0827,11,4,open
G0778,G0779,14,4,open
G0778,G0828,14,5,open
G0779,G0780,11,2,open
G0779,G0829,8,4,open
G0780,G0781,14,5,open
G0780,G0830,16,5,open
G0781,G0782,18,4,open
G0781,G0831,18,5,open
G0782,G0783,8,4,open
G0782,G0832,3,5,open
G0783,G0784,14,5,open
G0783,G0833,19,2,open
G0784,G0785,3,2,open
G0784,G0834,12,1,open
G0785,G0786,7,1,open
G0785,G0835,12,5,open
G0786,G0787,16,2,open
G0786,G0836,4,1,open
G0787,G0788,12,3,open
G0787,G0837,5,3,open
G0788,G0789,15,2,open
G0788,G0838,18,4,open
G0789,G0790,8,2,open
G0789,G0839,8,1,open
G0790,G0791,5,1,open
G0790,G0840,5,4,open
G0791,G0792,1,4,open
G0791,G0841,12,1,open
G0792,G0793,4,5,open
G0792,G0842,3,4,open
G0793,G0794,20,2,open
G0793,G0843,1,2,open
G0794,G0795,12,2,open
G0794,G0844,3,2,open
G0795,G0796,3,1,open
G0795,G0845,19,4,open
G0796,G0797,5,2,open
G0796,G0846,16,2,open
G0797,G0798,17,3,open
G0797,G0847,16,4,open
G0798,G0799,11,4,open
G0798,G0848,1,3,open
G0799,G0800,4,2,open
G0799,G0849,2,1,open
G0800,G0850,20,2,open
G0801,G0802,17,2,open
G0801,G0851,1,4,open
G0802,G0803,14,4,open
G0802,G0852,18,3,open
G0803,G0804,19,5,open
G0803,G0853,10,2,open
G0804,G0805,14,2,open
G0804,G0854,9,1,open
G0805,G0806,17,4,open
G0805,G0855,5,2,open
G0806,G0807,13,5,open
G0806,G0856,2,2,open
G0807,G0808,13,2,open
G0807,G0857,18,5,open
G0808,G0809,3,4,open
G0808,G0858,16,3,open
G0809,G0810,13,4,open
G0809,G0859,6,1,open
G0810,G0811,12,4,open
G0810,G0860,7,3,open
G0811,G0812,4,1,open
G0811,G0861,3,3,open
G0812,G0813,20,3,open
G0812,G0862,1,2,open
G0813,G0814,10,2,open
G0813,G0863,18,1,open
G0814,G0815,3,2,open
G0814,G0864,20,1,open
G0815,G0816,10,2,open
G0815,G0865,18,2,open
G0816,G0817,2,2,open
G0816,G0866,9,1,open
G0817,G0818,19,5,open
G0817,G0867,2,5,open
G0818,G0819,16,1,open
G0818,G0868,2,3,open
G0819,G0820,3,3,open
G0819,G0869,1,3,open
G0820,G0821,10,4,open
G0820,G0870,17,2,open
G0821,G0822,11,4,open
G0821,G0871,12,2,open
G0822,G0823,4,3,open
G0822,G0872,14,5,open
G0823,G0824,4,5,open
G0823,G0873,5,1,open
G0824,G0825,19,4,open
G0824,G0874,16,5,open
G0825,G0826,2,3,open
G0825,G0875,6,2,open
G0826,G0827,15,1,open
G0826,G0876,3,2,open
G0827,G0828,7,2,open
G0827,G0877,6,5,open
G0828,G0829,17,5,open
G0828,G0878,17,3,open
G0829,G0830,15,2,open
G0829,G0879,11,3,open
G0830,G0831,12,5,open
G0830,G0880,14,1,open
G0831,G0832,13,2,open
G0831,G0881,7,5,open
G0832,G0833,20,1,open
G0832,G0882,5,5,open
G0833,G0834,16,1,open
G0833,G0883,1,2,open
G0834,G0835,10,5,open
G0834,G0884,3,4,open
G0835,G0836,4,4,open
G0835,G0885,11,2,open
G0836,G0837,10,2,open
G0836,G0886,3,3,open
G0837,G0838,19,3,open
G0837,G0887,12,1,open
G0838,G0839,3,2,open
G0838,G0888,15,3,open
G0839,G0840,16,3,open
G0839,G0889,15,2,open
G0840,G0841,4,5,open
G0840,G0890,16,1,open
G0841,G0842,12,3,open
G0841,G0891,13,4,open
G0842,G0843,20,2,open
G0842,G0892,15,3,open
G0843,G0844,17,5,open
G0843,G0893,11,3,open
G0844,G0845,3,4,open
G0844,G0894,17,4,open
G0845,G0846,9,1,open
G0845,G0895,20,1,open
G0846,G0847,8,5,open
G0846,G0896,1,2,open
G0847,G0848,4,3,open
G0847,G0897,13,2,open
G0848,G0849,19,4,open
G0848,G0898,3,2,open
G0849,G0850,13,4,open
G0849,G0899,3,3,open
G0850,G0900,15,4,open
G0851,G0852,18,4,open
G0851,G0901,4,1,open
G0852,G0853,6,1,open
G0852,G0902,13,4,open
G0853,G0854,7,4,open
G0853,G0903,11,1,open
G0854,G0855,11,3,open
G0854,G0904,20,4,open
G0855,G0856,7,4,open
G0855,G0905,4,3,open
G0856,G0857,15,1,open
G0856,G0906,18,2,open
G0857,G0858,16,2,open
G0857,G0907,7,3,open
G0858,G0859,19,1,open
G0858,G0908,20,4,open
G0859,G0860,2,3,open
G0859,G0909,14,4,open
G0860,G0861,7,1,open
G0860,G0910,7,1,open
G0861,G0862,14,3,open
G0861,G0911,9,2,open
G0862,G0863,3,2,open
G0862,G0912,3,3,open
G0863,G0864,13,1,open
G0863,G0913,10,4,open
G0864,G0865,14,5,open
G0864,G0914,7,3,open
G0865,G0866,6,1,open
G0865,G0915,3,4,open
G0866,G0867,11,3,open
G0866,G0916,6,2,open
G0867,G0868,12,4,open
G0867,G0917,16,4,open
G0868,G0869,18,2,open
G0868,G0918,14,3,open
G0869,G0870,19,4,open
G0869,G0919,1,5,open
G0870,G0871,20,2,open
G0870,G0920,3,5,open
G0871,G0872,20,2,open
G0871,G0921,11,3,open
G0872,G0873,1,2,open
G0872,G0922,15,2,open
G0873,G0874,16,3,open
G0873,G0923,4,4,open
G0874,G0875,9,5,open
G0874,G0924,1,4,open
G0875,G0876,5,4,open
G0875,G0925,19,1,open
G0876,G0877,2,2,open
G0876,G0926,7,4,open
G0877,G0878,18,2,open
G0877,G0927,20,4,open
G0878,G0879,7,3,open
G0878,G0928,7,2,open
G0879,G0880,19,1,open
G0879,G0929,12,3,open
G0880,G0881,1,3,open
G0880,G0930,10,5,open
G0881,G0882,4,4,open
G0881,G0931,15,4,open
G0882,G0883,14,3,open
G0882,G0932,12,5,open
G0883,G0884,14,5,open
G0883,G0933,11,1,open
G0884,G0885,6,4,open
G0884,G0934,14,3,open
G0885,G0886,6,5,open
G0885,G0935,20,2,open
G0886,G0887,18,4,open
G0886,G0936,13,3,open
G0887,G0888,14,3,open
G0887,G0937,20,1,open
G0888,G0889,3,1,open
G0888,G0938,3,1,open
G0889,G0890,20,4,open
G0889,G0939,4,4,open
G0890,G0891,20,5,open
G0890,G0940,4,4,open
G0891,G0892,17,5,open
G0891,G0941,2,3,open
G0892,G0893,14,2,open
G0892,G0942,8,4,open
G0893,G0894,18,4,open
G0893,G0943,4,2,open
G0894,G0895,16,1,open
G0894,G0944,12,4,open
G0895,G0896,14,4,open
G0895,G0945,1,3,open
G0896,G0897,8,5,open
G0896,G0946,10,3,open
G0897,G0898,9,3,open
G0897,G0947,14,2,open
G0898,G0899,1,4,open
G0898,G0948,2,1,open
G0899,G0900,1,2,open
G0899,G0949,12,5,open
G0900,G0950,20,3,open
G0901,G0902,11,2,open
G0901,G0951,19,4,open
G0902,G0903,8,5,open
G0902,G0952,13,2,open
G0903,G0904,20,4,open
G0903,G0953,2,5,open
G0904,G0905,14,2,open
G0904,G0954,13,2,open
G0905,G0906,13,3,open
G0905,G0955,17,2,open
G0906,G0907,14,2,open
G0906,G0956,4,2,open
G0907,G0908,17,1,open
G0907,G0957,19,4,open
G0908,G0909,9,5,open
G0908,G0958,6,3,open
G0909,G0910,7,1,open
G0909,G0959,3,1,open
G0910,G0911,14,1,open
G0910,G0960,19,2,open
G0911,G0912,1,5,open
G0911,G0961,18,1,open
G0912,G0913,19,4,open
G0912,G0962,1,2,open
G0913,G0914,15,3,open
G0913,G0963,6,2,open
G0914,G0915,8,3,open
G0914,G0964,7,5,open
G0915,G0916,8,4,open
G0915,G0965,9,1,open
G0916,G0917,9,1,open
G0916,G0966,5,1,open
G0917,G0918,19,1,open
G0917,G0967,4,4,open
G0918,G0919,20,1,open
G0918,G0968,4,2,open
G0919,G0920,10,3,open
G0919,G0969,6,1,open
G0920,G0921,3,4,open
G0920,G0970,12,2,open
G0921,G0922,13,1,open
G0921,G0971,16,1,open
G0922,G0923,14,1,open
G0922,G0972,16,1,open
G0923,G0924,7,4,open
G0923,G0973,13,3,open
G0924,G0925,15,2,open
G0924,G0974,6,3,open
G0925,G0926,1,2,open
G0925,G0975,19,5,open
G0926,G0927,2,1,open
G0926,G0976,11,3,open
G0927,G0928,16,5,open
G0927,G0977,20,5,open
G0928,G0929,1,2,open
G0928,G0978,17,3,open
G0929,G0930,4,2,open
G0929,G0979,20,1,open
G0930,G0931,18,1,open
G0930,G0980,17,5,open
G0931,G0932,5,2,open
G0931,G0981,12,1,open
G0932,G0933,7,1,open
G0932,G0982,11,2,open
G0933,G0934,8,1,open
G0933,G0983,5,3,open
G0934,G0935,9,4,open
G0934,G0984,7,1,open
G0935,G0936,12,5,open
G0935,G0985,10,4,open
G0936,G0937,16,4,open
G0936,G0986,17,4,open
G0937,G0938,7,3,open
G0937,G0987,6,2,open
G0938,G0939,9,4,open
G0938,G0988,4,5,open
G0939,G0940,19,3,open
G0939,G0989,6,2,open
G0940,G0941,16,4,open
G0940,G0990,15,4,open
G0941,G0942,20,3,open
G0941,G0991,11,5,open
G0942,G0943,4,5,open
G0942,G0992,13,4,open
G0943,G0944,7,5,open
G0943,G0993,12,3,open
G0944,G0945,3,4,open
G0944,G0994,6,1,open
G0945,G0946,17,3,open
G0945,G0995,19,4,open
G0946,G0947,10,5,open
G0946,G0996,17,3,open
G0947,G0948,13,1,open
G0947,G0997,4,2,open
G0948,G0949,11,4,open
G0948,G0998,6,3,open
G0949,G0950,8,1,open
G0949,G0999,7,3,open
G0950,G1000,12,2,open
G0951,G0952,11,1,open
G0951,G1001,1,3,open
G0952,G0953,1,3,open
G0952,G1002,7,4,open
G0953,G0954,19,3,open
G0953,G1003,8,5,open
G0954,G0955,3,4,open
G0954,G1004,10,5,open
G0955,G0956,7,5,open
G0955,G1005,7,1,open
G0956,G0957,18,3,open
G0956,G1006,20,1,open
G0957,G0958,19,4,open
G0957,G1007,14,3,open
G0958,G0959,11,2,open
G0958,G1008,7,1,open
G0959,G0960,16,4,open
G0959,G1009,2,3,open
G0960,G0961,14,1,open
G0960,G1010,4,4,open
G0961,G0962,6,5,open
G0961,G1011,11,5,open
G0962,G0963,13,2,open
G0962,G1012,19,1,open
G0963,G0964,10,1,open
G0963,G1013,19,1,open
G0964,G0965,15,3,open
G0964,G1014,5,4,open
G0965,G0966,2,5,open
G0965,G1015,17,1,open
G0966,G0967,11,1,open
G0966,G1016,3,4,open
G0967,G0968,4,4,open
G0967,G1017,10,3,open
G0968,G0969,11,3,open
G0968,G1018,13,1,open
G0969,G0970,18,3,open
G0969,G1019,16,5,open
G0970,G0971,2,4,open
G0970,G1020,10,4,open
G0971,G0972,16,1,open
G0971,G1021,12,5,open
G0972,G0973,4,1,open
G0972,G1022,8,1,open
G0973,G0974,1,2,open
G0973,G1023,4,3,open
G0974,G0975,14,2,open
G0974,G1024,6,1,open
G0975,G0976,7,3,open
G0975,G1025,18,1,open
G0976,G0977,2,3,open
G0976,G1026,2,1,open
G0977,G0978,2,3,open
G0977,G1027,3,3,open
G0978,G0979,11,5,open
G0978,G1028,13,3,open
G0979,G0980,6,2,open
G0979,G1029,19,4,open
G0980,G0981,4,2,open
G0980,G1030,11,2,open
G0981,G0982,19,4,open
G0981,G1031,15,1,open
G0982,G0983,17,5,open
G0982,G1032,8,5,open
G0983,G0984,16,4,open
G0983,G1033,9,3,open
G0984,G0985,16,2,open
G0984,G1034,3,3,open
G0985,G0986,10,1,open
G0985,G1035,12,5,open
G0986,G0987,8,2,open
G0986,G1036,3,1,open
G0987,G0988,16,1,open
G0987,G1037,7,1,open
G0988,G0989,7,4,open
G0988,G1038,13,2,open
G0989,G0990,16,1,open
G0989,G1039,11,2,open
G0990,G0991,19,5,open
G0990,G1040,17,3,open
G0991,G0992,10,4,open
G0991,G1041,5,5,open
G0992,G0993,4,2,open
G0992,G1042,8,3,open
G0993,G0994,13,4,open
G0993,G1043,20,5,open
G0994,G0995,7,4,open
G0994,G1044,7,1,open
G0995,G0996,9,4,open
G0995,G1045,6,3,open
G0996,G0997,19,1,open
G0996,G1046,5,4,open
G0997,G0998,4,1,open
G0997,G1047,8,1,open
G0998,G0999,15,2,open
G0998,G1048,9,1,open
G0999,G1000,16,5,open
G0999,G1049,15,3,open
G1000,G1050,9,1,open
G1001,G1002,18,1,open
G1001,G1051,12,4,open
G1002,G1003,7,2,open
G1002,G1052,13,5,open
G1003,G1004,14,5,open
G1003,G1053,11,1,open
G1004,G1005,15,3,open
G1004,G1054,12,1,open
G1005,G1006,2,4,open
G1005,G1055,14,2,open
G1006,G1007,10,2,open
G1006,G1056,13,2,open
G1007,G1008,20,3,open
G1007,G1057,17,5,open
G1008,G1009,16,5,open
