from_id,to_id,distance,walk_time,status
P0011,P0064,3,7,open
P0011,P0065,61,1,open
P0011,P0066,82,7,open
P0011,P0067,48,5,open
P0011,P0068,96,1,open
P0011,P0069,46,2,open
P0011,P0070,45,4,open
P0011,P0071,94,2,open
P0011,P0072,99,10,open
P0011,P0073,95,6,open
P0011,P0074,18,1,open
P0011,P0075,46,9,open
P0011,P0076,44,3,open
P0011,P0077,100,8,open
P0011,P0078,90,8,open
P0011,P0079,81,3,open
P0011,P0080,18,2,open
P0011,P0081,92,8,open
P0011,P0082,5,5,open
P0011,P0083,26,1,open
P0011,P0084,26,1,open
P0011,P0085,41,5,open
P0011,P0086,66,7,open
P0011,P0087,70,8,open
P0011,P0088,33,1,open
P0011,P0089,97,4,open
P0011,P0090,37,6,open
P0011,P0091,100,1,open
P0011,P0092,84,6,open
P0011,P0093,35,2,open
P0011,P0094,48,7,open
P0011,P0095,52,8,open
P0011,P0096,50,6,open
P0011,P0097,24,8,open
P0011,P0098,89,8,open
P0011,P0099,48,9,open
P0011,P0100,35,2,open
P0012,P0013,94,7,open
P0012,P0014,11,7,open
P0012,P0015,78,3,open
P0012,P0016,70,5,open
P0012,P0017,42,2,open
P0012,P0018,11,6,open
P0012,P0019,85,5,open
P0012,P0020,40,8,open
P0012,P0021,78,7,open
P0012,P0022,22,8,open
P0012,P0023,45,8,open
P0012,P0024,6,6,open
P0012,P0025,79,7,open
P0012,P0026,36,1,open
P0012,P0027,10,7,open
P0012,P0028,47,9,open
P0012,P0029,96,3,open
P0012,P0030,4,3,open
P0012,P0031,78,8,open
P0012,P0032,5,3,open
P0012,P0033,9,4,open
P0012,P0034,100,6,open
P0012,P0035,47,7,open
P0012,P0036,73,1,open
P0012,P0037,78,3,open
P0012,P0038,87,8,open
P0012,P0039,48,6,open
P0012,P0040,57,2,open
P0012,P0041,74,3,open
P0012,P0042,68,6,open
P0012,P0043,51,6,open
P0012,P0044,84,5,open
P0012,P0045,32,2,open
P0012,P0046,4,3,open
P0012,P0047,64,9,open
P0012,P0048,50,9,open
P0012,P0049,16,5,open
P0012,P0050,100,5,open
P0012,P0051,91,8,open
P0012,P0052,28,10,open
P0012,P0053,37,8,open
P0012,P0054,26,2,open
P0012,P0055,18,2,open
P0012,P0056,58,3,open
P0012,P0057,92,8,open
P0012,P0058,12,6,open
P0012,P0059,86,6,open
P0012,P0060,91,2,open
P0012,P0061,71,9,open
P0012,P0062,38,5,open
P0012,P0063,21,3,open
P0012,P0064,47,9,open
P0012,P0065,29,2,open
P0012,P0066,26,3,open
P0012,P0067,31,8,open
P0012,P0068,4,6,open
P0012,P0069,71,10,open
P0012,P0070,48,8,open
P0012,P0071,71,3,open
P0012,P0072,79,2,open
P0012,P0073,9,5,open
P0012,P0074,51,8,open
P0012,P0075,68,7,open
P0012,P0076,99,7,open
P0012,P0077,74,2,open
P0012,P0078,17,6,open
P0012,P0079,83,2,open
P0012,P0080,58,8,open
P0012,P0081,88,9,open
P0012,P0082,45,3,open
P0012,P0083,100,9,open
P0012,P0084,82,10,open
P0012,P0085,24,3,open
P0012,P0086,56,9,open
P0012,P0087,8,2,open
P0012,P0088,67,3,open
P0012,P0089,39,3,open
P0012,P0090,21,6,open
P0012,P0091,91,4,open
P0012,P0092,45,9,open
P0012,P0093,37,2,open
P0012,P0094,33,4,open
P0012,P0095,82,9,open
P0012,P0096,36,3,open
P0012,P0097,81,5,open
P0012,P0098,79,9,open
P0012,P0099,12,9,open
P0012,P0100,83,3,open
P0013,P0014,76,10,open
P0013,P0015,20,3,open
P0013,P0016,85,10,open
P0013,P0017,93,10,open
P0013,P0018,44,10,open
P0013,P0019,6,1,open
P0013,P0020,11,1,open
P0013,P0021,83,10,open
P0013,P0022,34,4,open
P0013,P0023,99,10,open
P0013,P0024,54,10,open
P0013,P0025,82,1,open
P0013,P0026,64,9,open
P0013,P0027,38,5,open
P0013,P0028,62,4,open
P0013,P0029,88,7,open
P0013,P0030,39,8,open
P0013,P0031,10,1,open
P0013,P0032,21,8,open
P0013,P0033,54,8,open
P0013,P0034,60,4,open
P0013,P0035,44,10,open
P0013,P0036,19,6,open
P0013,P0037,92,6,open
P0013,P0038,94,6,open
P0013,P0039,52,3,open
P0013,P0040,98,6,open
P0013,P0041,66,9,open
P0013,P0042,14,6,open
P0013,P0043,31,8,open
P0013,P0044,16,5,open
P0013,P0045,58,4,open
P0013,P0046,19,2,open
P0013,P0047,7,5,open
P0013,P0048,50,10,open
P0013,P0049,54,4,open
P0013,P0050,21,6,open
P0013,P0051,74,6,open
P0013,P0052,25,3,open
P0013,P0053,64,9,open
P0013,P0054,60,8,open
P0013,P0055,40,8,open
P0013,P0056,3,2,open
P0013,P0057,51,9,open
P0013,P0058,59,4,open
P0013,P0059,28,10,open
P0013,P0060,46,1,open
P0013,P0061,7,5,open
P0013,P0062,64,10,open
P0013,P0063,84,8,open
P0013,P0064,37,9,open
P0013,P0065,2,2,open
P0013,P0066,56,3,open
P0013,P0067,34,6,open
P0013,P0068,98,7,open
P0013,P0069,47,1,open
P0013,P0070,52,1,open
P0013,P0071,73,9,open
P0013,P0072,25,6,open
P0013,P0073,71,5,open
P0013,P0074,10,7,open
P0013,P0075,65,8,open
P0013,P0076,98,9,open
P0013,P0077,36,10,open
P0013,P0078,88,10,open
P0013,P0079,16,3,open
P0013,P0080,13,7,open
P0013,P0081,48,6,open
P0013,P0082,72,6,open
P0013,P0083,97,3,open
P0013,P0084,26,10,open
P0013,P0085,66,7,open
P0013,P0086,65,1,open
P0013,P0087,6,1,open
P0013,P0088,18,6,open
P0013,P0089,61,9,open
P0013,P0090,59,3,open
P0013,P0091,78,9,open
P0013,P0092,18,6,open
P0013,P0093,79,6,open
P0013,P0094,21,7,open
P0013,P0095,79,5,open
P0013,P0096,76,6,open
P0013,P0097,65,9,open
P0013,P0098,69,8,open
P0013,P0099,91,10,open
P0013,P0100,39,8,open
P0014,P0015,3,6,open
P0014,P0016,43,2,open
P0014,P0017,54,10,open
P0014,P0018,40,1,open
P0014,P0019,77,8,open
P0014,P0020,34,10,open
P0014,P0021,74,4,open
P0014,P0022,93,1,open
P0014,P0023,75,8,open
P0014,P0024,22,9,open
P0014,P0025,81,10,open
P0014,P0026,100,7,open
P0014,P0027,19,4,open
P0014,P0028,5,10,open
P0014,P0029,90,2,open
P0014,P0030,25,1,open
P0014,P0031,57,6,open
P0014,P0032,54,3,open
P0014,P0033,53,4,open
P0014,P0034,53,9,open
P0014,P0035,100,10,open
P0014,P0036,61,1,open
P0014,P0037,91,3,open
P0014,P0038,67,4,open
P0014,P0039,72,6,open
P0014,P0040,85,8,open
P0014,P0041,68,7,open
P0014,P0042,41,3,open
P0014,P0043,59,9,open
P0014,P0044,44,9,open
P0014,P0045,46,5,open
P0014,P0046,79,8,open
P0014,P0047,25,4,open
P0014,P0048,36,9,open
P0014,P0049,39,4,open
P0014,P0050,39,5,open
P0014,P0051,91,4,open
P0014,P0052,89,8,open
P0014,P0053,41,8,open
P0014,P0054,45,9,open
P0014,P0055,93,5,open
P0014,P0056,37,2,open
P0014,P0057,74,9,open
P0014,P0058,49,7,open
P0014,P0059,45,3,open
P0014,P0060,38,1,open
P0014,P0061,37,2,open
P0014,P0062,45,8,open
P0014,P0063,84,5,open
P0014,P0064,96,8,open
P0014,P0065,28,4,open
P0014,P0066,69,5,open
P0014,P0067,72,5,open
P0014,P0068,18,2,open
P0014,P0069,79,10,open
P0014,P0070,31,4,open
P0014,P0071,7,9,open
P0014,P0072,29,4,open
P0014,P0073,7,2,open
P0014,P0074,53,6,open
P0014,P0075,92,8,open
P0014,P0076,13,3,open
P0014,P0077,1,9,open
P0014,P0078,21,7,open
P0014,P0079,84,8,open
P0014,P0080,62,4,open
P0014,P0081,97,5,open
P0014,P0082,42,5,open
P0014,P0083,83,1,open
P0014,P0084,99,2,open
P0014,P0085,84,10,open
P0014,P0086,30,9,open
P0014,P0087,95,1,open
P0014,P0088,23,7,open
P0014,P0089,23,1,open
P0014,P0090,51,8,open
P0014,P0091,24,5,open
P0014,P0092,5,1,open
P0014,P0093,39,10,open
P0014,P0094,78,2,open
P0014,P0095,43,5,open
P0014,P0096,59,9,open
P0014,P0097,68,8,open
P0014,P0098,18,9,open
P0014,P0099,60,5,open
P0014,P0100,25,2,open
P0015,P0016,43,3,open
P0015,P0017,94,8,open
P0015,P0018,83,5,open
P0015,P0019,92,3,open
P0015,P0020,2,6,open
P0015,P0021,38,10,open
P0015,P0022,87,4,open
P0015,P0023,23,10,open
P0015,P0024,82,7,open
P0015,P0025,55,9,open
P0015,P0026,42,2,open
P0015,P0027,52,2,open
P0015,P0028,24,3,open
P0015,P0029,62,6,open
P0015,P0030,32,1,open
P0015,P0031,34,7,open
P0015,P0032,31,8,open
P0015,P0033,97,5,open
P0015,P0034,43,5,open
P0015,P0035,75,10,open
P0015,P0036,2,5,open
P0015,P0037,84,6,open
P0015,P0038,89,4,open
P0015,P0039,8,2,open
P0015,P0040,60,5,open
P0015,P0041,21,7,open
P0015,P0042,88,9,open
P0015,P0043,91,5,open
P0015,P0044,89,2,open
P0015,P0045,82,5,open
P0015,P0046,48,10,open
P0015,P0047,29,4,open
P0015,P0048,18,8,open
P0015,P0049,20,8,open
P0015,P0050,96,10,open
P0015,P0051,48,7,open
P0015,P0052,90,9,open
P0015,P0053,61,9,open
P0015,P0054,86,4,open
P0015,P0055,98,4,open
P0015,P0056,88,10,open
P0015,P0057,11,9,open
P0015,P0058,58,9,open
P0015,P0059,91,6,open
P0015,P0060,10,10,open
P0015,P0061,15,1,open
P0015,P0062,71,9,open
P0015,P0063,26,10,open
P0015,P0064,69,3,open
P0015,P0065,22,6,open
P0015,P0066,67,8,open
P0015,P0067,15,4,open
P0015,P0068,92,10,open
P0015,P0069,63,2,open
P0015,P0070,66,8,open
P0015,P0071,8,8,open
P0015,P0072,17,9,open
P0015,P0073,54,8,open
P0015,P0074,73,1,open
P0015,P0075,72,8,open
P0015,P0076,87,5,open
P0015,P0077,93,1,open
P0015,P0078,51,5,open
P0015,P0079,1,4,open
P0015,P0080,75,2,open
P0015,P0081,6,7,open
P0015,P0082,45,2,open
P0015,P0083,70,1,open
P0015,P0084,9,8,open
P0015,P0085,5,5,open
P0015,P0086,53,3,open
P0015,P0087,99,3,open
P0015,P0088,99,7,open
P0015,P0089,48,7,open
P0015,P0090,58,7,open
P0015,P0091,49,2,open
P0015,P0092,88,9,open
P0015,P0093,18,6,open
P0015,P0094,16,3,open
P0015,P0095,69,7,open
P0015,P0096,68,3,open
P0015,P0097,94,4,open
P0015,P0098,1,1,open
P0015,P0099,39,8,open
P0015,P0100,87,9,open
P0016,P0017,55,9,open
P0016,P0018,49,4,open
P0016,P0019,32,8,open
P0016,P0020,45,3,open
P0016,P0021,36,4,open
P0016,P0022,93,2,open
P0016,P0023,5,7,open
P0016,P0024,79,1,open
P0016,P0025,31,4,open
P0016,P0026,9,2,open
P0016,P0027,77,1,open
P0016,P0028,58,10,open
P0016,P0029,87,1,open
P0016,P0030,32,1,open
P0016,P0031,52,8,open
P0016,P0032,30,9,open
P0016,P0033,28,1,open
P0016,P0034,18,9,open
P0016,P0035,38,4,open
P0016,P0036,94,10,open
P0016,P0037,41,10,open
P0016,P0038,77,6,open
P0016,P0039,31,5,open
P0016,P0040,19,9,open
P0016,P0041,29,7,open
P0016,P0042,39,5,open
P0016,P0043,8,9,open
P0016,P0044,76,3,open
P0016,P0045,81,7,open
P0016,P0046,72,8,open
P0016,P0047,7,6,open
P0016,P0048,83,7,open
P0016,P0049,68,6,open
P0016,P0050,90,7,open
P0016,P0051,53,3,open
P0016,P0052,39,7,open
P0016,P0053,24,9,open
P0016,P0054,61,4,open
P0016,P0055,29,5,open
P0016,P0056,91,3,open
P0016,P0057,60,1,open
P0016,P0058,72,7,open
P0016,P0059,54,9,open
P0016,P0060,68,3,open
P0016,P0061,50,4,open
P0016,P0062,33,4,open
P0016,P0063,43,2,open
P0016,P0064,58,6,open
P0016,P0065,12,9,open
P0016,P0066,93,4,open
P0016,P0067,7,5,open
P0016,P0068,49,10,open
P0016,P0069,78,1,open
P0016,P0070,10,4,open
P0016,P0071,98,10,open
P0016,P0072,93,9,open
P0016,P0073,28,8,open
P0016,P0074,27,6,open
P0016,P0075,39,1,open
P0016,P0076,28,4,open
P0016,P0077,95,2,open
P0016,P0078,96,8,open
P0016,P0079,32,10,open
P0016,P0080,91,4,open
P0016,P0081,51,4,open
P0016,P0082,71,6,open
P0016,P0083,100,5,open
P0016,P0084,49,8,open
P0016,P0085,69,6,open
P0016,P0086,40,5,open
P0016,P0087,47,9,open
P0016,P0088,64,8,open
P0016,P0089,13,8,open
P0016,P0090,98,6,open
P0016,P0091,27,6,open
P0016,P0092,41,7,open
P0016,P0093,6,10,open
P0016,P0094,29,3,open
P0016,P0095,3,5,open
P0016,P0096,71,10,open
P0016,P0097,75,7,open
P0016,P0098,38,3,open
P0016,P0099,26,6,open
P0016,P0100,30,7,open
P0017,P0018,73,4,open
P0017,P0019,64,9,open
P0017,P0020,84,6,open
P0017,P0021,33,8,open
P0017,P0022,93,8,open
P0017,P0023,59,3,open
P0017,P0024,94,6,open
P0017,P0025,22,3,open
P0017,P0026,93,9,open
P0017,P0027,63,3,open
P0017,P0028,70,1,open
P0017,P0029,68,1,open
P0017,P0030,10,1,open
P0017,P0031,98,1,open
P0017,P0032,53,3,open
P0017,P0033,81,4,open
P0017,P0034,9,3,open
P0017,P0035,2,4,open
P0017,P0036,65,8,open
P0017,P0037,48,1,open
P0017,P0038,80,10,open
P0017,P0039,62,8,open
P0017,P0040,3,1,open
P0017,P0041,69,9,open
P0017,P0042,53,1,open
P0017,P0043,3,9,open
P0017,P0044,93,5,open
P0017,P0045,69,5,open
P0017,P0046,3,9,open
P0017,P0047,90,7,open
P0017,P0048,23,2,open
P0017,P0049,13,9,open
P0017,P0050,20,4,open
P0017,P0051,25,10,open
P0017,P0052,68,5,open
P0017,P0053,46,5,open
P0017,P0054,51,2,open
P0017,P0055,48,7,open
P0017,P0056,59,10,open
P0017,P0057,32,4,open
P0017,P0058,39,2,open
P0017,P0059,84,1,open
P0017,P0060,12,7,open
P0017,P0061,49,7,open
P0017,P0062,71,8,open
P0017,P0063,8,1,open
P0017,P0064,90,3,open
P0017,P0065,11,8,open
P0017,P0066,56,6,open
P0017,P0067,73,2,open
P0017,P0068,68,1,open
P0017,P0069,30,4,open
P0017,P0070,89,10,open
P0017,P0071,61,5,open
P0017,P0072,6,2,open
P0017,P0073,88,5,open
P0017,P0074,70,10,open
P0017,P0075,85,1,open
P0017,P0076,23,6,open
P0017,P0077,3,4,open
P0017,P0078,76,3,open
P0017,P0079,97,7,open
P0017,P0080,10,5,open
P0017,P0081,21,10,open
P0017,P0082,31,10,open
P0017,P0083,50,9,open
P0017,P0084,43,7,open
P0017,P0085,97,3,open
P0017,P0086,89,2,open
P0017,P0087,65,6,open
P0017,P0088,7,2,open
P0017,P0089,56,4,open
P0017,P0090,10,6,open
P0017,P0091,78,10,open
P0017,P0092,77,7,open
P0017,P0093,100,6,open
P0017,P0094,4,5,open
P0017,P0095,58,8,open
P0017,P0096,30,6,open
P0017,P0097,71,7,open
P0017,P0098,56,3,open
P0017,P0099,88,10,open
P0017,P0100,85,7,open
P0018,P0019,11,10,open
P0018,P0020,38,4,open
P0018,P0021,92,2,open
P0018,P0022,11,5,open
P0018,P0023,20,7,open
P0018,P0024,92,3,open
P0018,P0025,95,7,open
P0018,P0026,41,6,open
P0018,P0027,14,2,open
P0018,P0028,1,5,open
P0018,P0029,57,6,open
P0018,P0030,98,5,open
P0018,P0031,14,3,open
P0018,P0032,12,3,open
P0018,P0033,56,8,open
P0018,P0034,72,9,open
P0018,P0035,66,7,open
P0018,P0036,14,1,open
P0018,P0037,12,6,open
P0018,P0038,71,2,open
P0018,P0039,77,10,open
P0018,P0040,42,7,open
P0018,P0041,2,5,open
P0018,P0042,53,7,open
P0018,P0043,100,2,open
P0018,P0044,93,9,open
P0018,P0045,32,10,open
P0018,P0046,67,3,open
P0018,P0047,88,7,open
P0018,P0048,22,3,open
P0018,P0049,35,5,open
P0018,P0050,35,8,open
P0018,P0051,19,2,open
P0018,P0052,22,7,open
P0018,P0053,36,7,open
P0018,P0054,39,8,open
P0018,P0055,10,6,open
P0018,P0056,33,4,open
P0018,P0057,93,8,open
P0018,P0058,77,10,open
P0018,P0059,26,8,open
P0018,P0060,14,3,open
P0018,P0061,39,1,open
P0018,P0062,51,6,open
P0018,P0063,80,7,open
P0018,P0064,43,8,open
P0018,P0065,43,7,open
P0018,P0066,84,10,open
P0018,P0067,18,5,open
P0018,P0068,42,10,open
P0018,P0069,89,4,open
P0018,P0070,62,6,open
P0018,P0071,23,7,open
P0018,P0072,41,5,open
P0018,P0073,95,8,open
P0018,P0074,74,4,open
P0018,P0075,42,7,open
P0018,P0076,36,7,open
P0018,P0077,47,2,open
P0018,P0078,73,4,open
P0018,P0079,76,9,open
P0018,P0080,24,9,open
P0018,P0081,4,8,open
P0018,P0082,91,4,open
P0018,P0083,57,5,open
P0018,P0084,89,2,open
P0018,P0085,53,8,open
P0018,P0086,18,5,open
P0018,P0087,31,5,open
P0018,P0088,85,3,open
P0018,P0089,92,7,open
P0018,P0090,49,2,open
P0018,P0091,58,10,open
P0018,P0092,62,10,open
P0018,P0093,52,9,open
P0018,P0094,65,7,open
P0018,P0095,70,1,open
P0018,P0096,47,9,open
P0018,P0097,77,2,open
P0018,P0098,14,4,open
P0018,P0099,85,6,open
P0018,P0100,22,10,open
P0019,P0020,6,10,open
P0019,P0021,83,7,open
P0019,P0022,97,6,open
P0019,P0023,56,2,open
P0019,P0024,2,2,open
P0019,P0025,34,4,open
P0019,P0026,66,9,open
P0019,P0027,72,10,open
P0019,P0028,89,10,open
P0019,P0029,29,8,open
P0019,P0030,48,7,open
P0019,P0031,60,10,open
P0019,P0032,89,9,open
P0019,P0033,20,6,open
P0019,P0034,4,8,open
P0019,P0035,14,5,open
P0019,P0036,54,2,open
P0019,P0037,15,3,open
P0019,P0038,45,5,open
P0019,P0039,44,8,open
P0019,P0040,27,9,open
P0019,P0041,62,6,open
P0019,P0042,61,2,open
P0019,P0043,57,8,open
P0019,P0044,41,2,open
P0019,P0045,39,1,open
P0019,P0046,91,2,open
P0019,P0047,3,6,open
P0019,P0048,83,2,open
P0019,P0049,87,3,open
P0019,P0050,95,4,open
P0019,P0051,67,3,open
P0019,P0052,71,3,open
P0019,P0053,43,9,open
P0019,P0054,55,8,open
P0019,P0055,30,7,open
P0019,P0056,81,3,open
P0019,P0057,24,7,open
P0019,P0058,51,1,open
P0019,P0059,95,10,open
P0019,P0060,26,8,open
P0019,P0061,76,7,open
P0019,P0062,50,1,open
P0019,P0063,91,4,open
P0019,P0064,27,5,open
P0019,P0065,97,2,open
P0019,P0066,74,2,open
P0019,P0067,69,3,open
P0019,P0068,47,6,open
P0019,P0069,26,8,open
P0019,P0070,15,5,open
P0019,P0071,86,8,open
P0019,P0072,68,6,open
P0019,P0073,77,7,open
P0019,P0074,79,7,open
P0019,P0075,76,2,open
P0019,P0076,45,6,open
P0019,P0077,59,10,open
P0019,P0078,23,5,open
P0019,P0079,79,10,open
P0019,P0080,11,3,open
P0019,P0081,41,2,open
P0019,P0082,31,5,open
P0019,P0083,15,3,open
P0019,P0084,48,3,open
P0019,P0085,66,7,open
P0019,P0086,54,10,open
P0019,P0087,18,10,open
P0019,P0088,50,7,open
P0019,P0089,24,8,open
P0019,P0090,82,9,open
P0019,P0091,89,3,open
P0019,P0092,72,3,open
P0019,P0093,63,5,open
P0019,P0094,18,3,open
P0019,P0095,41,8,open
P0019,P0096,80,1,open
P0019,P0097,46,1,open
P0019,P0098,63,3,open
P0019,P0099,25,7,open
P0019,P0100,72,9,open
P0020,P0021,84,8,open
P0020,P0022,53,8,open
P0020,P0023,54,8,open
P0020,P0024,63,3,open
P0020,P0025,11,10,open
P0020,P0026,4,4,open
P0020,P0027,38,1,open
P0020,P0028,36,4,open
P0020,P0029,69,5,open
P0020,P0030,22,8,open
P0020,P0031,73,8,open
P0020,P0032,71,9,open
P0020,P0033,15,10,open
P0020,P0034,15,5,open
P0020,P0035,100,9,open
P0020,P0036,47,9,open
P0020,P0037,97,1,open
P0020,P0038,98,8,open
P0020,P0039,70,4,open
P0020,P0040,55,2,open
P0020,P0041,95,4,open
P0020,P0042,39,1,open
P0020,P0043,58,5,open
P0020,P0044,45,2,open
P0020,P0045,57,2,open
P0020,P0046,100,4,open
P0020,P0047,27,10,open
P0020,P0048,89,6,open
P0020,P0049,91,10,open
P0020,P0050,81,7,open
P0020,P0051,22,10,open
P0020,P0052,18,4,open
P0020,P0053,27,1,open
P0020,P0054,73,6,open
P0020,P0055,69,5,open
P0020,P0056,77,9,open
P0020,P0057,22,6,open
P0020,P0058,91,5,open
P0020,P0059,38,10,open
P0020,P0060,35,9,open
P0020,P0061,87,2,open
P0020,P0062,18,7,open
P0020,P0063,8,5,open
P0020,P0064,84,3,open
P0020,P0065,90,3,open
P0020,P0066,32,3,open
P0020,P0067,92,6,open
P0020,P0068,32,7,open
P0020,P0069,63,3,open
P0020,P0070,74,5,open
P0020,P0071,81,7,open
P0020,P0072,49,8,open
P0020,P0073,10,2,open
P0020,P0074,52,9,open
P0020,P0075,96,5,open
P0020,P0076,89,6,open
P0020,P0077,59,8,open
P0020,P0078,42,10,open
P0020,P0079,1,2,open
P0020,P0080,94,8,open
P0020,P0081,82,6,open
P0020,P0082,9,9,open
P0020,P0083,51,4,open
P0020,P0084,55,4,open
P0020,P0085,64,5,open
P0020,P0086,42,5,open
P0020,P0087,44,9,open
P0020,P0088,74,3,open
P0020,P0089,73,8,open
P0020,P0090,44,1,open
P0020,P0091,6,2,open
P0020,P0092,81,8,open
P0020,P0093,3,2,open
P0020,P0094,21,8,open
P0020,P0095,59,1,open
P0020,P0096,55,4,open
P0020,P0097,89,3,open
P0020,P0098,84,5,open
P0020,P0099,21,5,open
P0020,P0100,12,6,open
P0021,P0022,33,2,open
P0021,P0023,48,3,open
P0021,P0024,7,7,open
P0021,P0025,81,5,open
P0021,P0026,93,4,open
P0021,P0027,55,2,open
P0021,P0028,91,2,open
P0021,P0029,1,4,open
P0021,P0030,62,2,open
P0021,P0031,17,10,open
P0021,P0032,29,9,open
P0021,P0033,88,8,open
P0021,P0034,2,1,open
P0021,P0035,90,6,open
P0021,P0036,16,7,open
P0021,P0037,89,3,open
P0021,P0038,62,2,open
P0021,P0039,30,7,open
P0021,P0040,12,2,open
P0021,P0041,14,6,open
P0021,P0042,48,5,open
P0021,P0043,18,7,open
P0021,P0044,100,3,open
P0021,P0045,83,3,open
P0021,P0046,9,9,open
P0021,P0047,73,1,open
P0021,P0048,79,3,open
P0021,P0049,57,6,open
P0021,P0050,93,4,open
P0021,P0051,81,3,open
P0021,P0052,53,10,open
P0021,P0053,88,8,open
P0021,P0054,28,2,open
P0021,P0055,13,3,open
P0021,P0056,97,2,open
P0021,P0057,76,7,open
P0021,P0058,45,7,open
P0021,P0059,41,3,open
P0021,P0060,32,5,open
P0021,P0061,83,2,open
P0021,P0062,32,9,open
P0021,P0063,77,10,open
P0021,P0064,93,10,open
P0021,P0065,37,1,open
P0021,P0066,85,5,open
P0021,P0067,27,9,open
P0021,P0068,78,9,open
P0021,P0069,25,7,open
P0021,P0070,38,1,open
P0021,P0071,31,8,open
P0021,P0072,50,2,open
P0021,P0073,31,8,open
P0021,P0074,82,10,open
P0021,P0075,10,9,open
P0021,P0076,2,6,open
P0021,P0077,41,3,open
P0021,P0078,50,10,open
P0021,P0079,54,6,open
P0021,P0080,70,3,open
P0021,P0081,98,8,open
P0021,P0082,99,2,open
P0021,P0083,3,10,open
P0021,P0084,9,1,open
P0021,P0085,34,4,open
P0021,P0086,6,1,open
P0021,P0087,51,9,open
P0021,P0088,37,9,open
P0021,P0089,99,7,open
P0021,P0090,55,7,open
P0021,P0091,11,9,open
P0021,P0092,69,10,open
P0021,P0093,20,5,open
P0021,P0094,11,5,open
P0021,P0095,11,9,open
P0021,P0096,27,3,open
P0021,P0097,69,6,open
P0021,P0098,51,10,open
P0021,P0099,82,2,open
P0021,P0100,40,7,open
P0022,P0023,94,4,open
P0022,P0024,8,4,open
P0022,P0025,12,7,open
P0022,P0026,15,8,open
P0022,P0027,79,10,open
P0022,P0028,8,5,open
P0022,P0029,86,3,open
P0022,P0030,16,1,open
P0022,P0031,91,3,open
P0022,P0032,90,1,open
P0022,P0033,21,8,open
P0022,P0034,45,9,open
P0022,P0035,67,5,open
P0022,P0036,22,6,open
P0022,P0037,17,5,open
P0022,P0038,94,2,open
P0022,P0039,99,1,open
P0022,P0040,43,7,open
P0022,P0041,35,9,open
P0022,P0042,9,5,open
P0022,P0043,92,10,open
P0022,P0044,81,2,open
P0022,P0045,64,8,open
P0022,P0046,66,6,open
P0022,P0047,8,8,open
P0022,P0048,73,3,open
P0022,P0049,48,3,open
P0022,P0050,33,2,open
P0022,P0051,74,2,open
P0022,P0052,30,9,open
P0022,P0053,1,1,open
P0022,P0054,2,4,open
P0022,P0055,6,8,open
P0022,P0056,47,7,open
P0022,P0057,20,3,open
P0022,P0058,5,9,open
P0022,P0059,92,7,open
P0022,P0060,29,6,open
P0022,P0061,32,7,open
P0022,P0062,93,6,open
P0022,P0063,35,2,open
P0022,P0064,74,6,open
P0022,P0065,16,9,open
P0022,P0066,87,1,open
P0022,P0067,23,4,open
P0022,P0068,67,1,open
P0022,P0069,52,2,open
P0022,P0070,60,5,open
P0022,P0071,100,5,open
P0022,P0072,42,2,open
P0022,P0073,71,8,open
P0022,P0074,2,6,open
P0022,P0075,26,5,open
P0022,P0076,73,5,open
P0022,P0077,95,10,open
P0022,P0078,32,8,open
P0022,P0079,48,10,open
P0022,P0080,64,4,open
P0022,P0081,94,9,open
P0022,P0082,98,4,open
P0022,P0083,20,1,open
P0022,P0084,53,1,open
P0022,P0085,30,9,open
P0022,P0086,45,1,open
P0022,P0087,43,1,open
P0022,P0088,98,7,open
P0022,P0089,95,5,open
P0022,P0090,14,4,open
P0022,P0091,68,4,open
P0022,P0092,54,8,open
P0022,P0093,8,3,open
P0022,P0094,92,5,open
P0022,P0095,12,1,open
P0022,P0096,30,9,open
P0022,P0097,53,6,open
P0022,P0098,59,2,open
P0022,P0099,75,2,open
P0022,P0100,65,3,open
P0023,P0024,82,7,open
P0023,P0025,10,10,open
P0023,P0026,73,1,open
P0023,P0027,56,3,open
P0023,P0028,31,5,open
P0023,P0029,34,6,open
P0023,P0030,51,6,open
P0023,P0031,41,8,open
P0023,P0032,35,4,open
P0023,P0033,10,4,open
P0023,P0034,18,10,open
P0023,P0035,14,3,open
P0023,P0036,14,3,open
P0023,P0037,58,8,open
P0023,P0038,41,7,open
P0023,P0039,16,9,open
P0023,P0040,46,4,open
P0023,P0041,58,5,open
P0023,P0042,60,5,open
P0023,P0043,16,2,open
P0023,P0044,21,5,open
P0023,P0045,91,10,open
P0023,P0046,6,4,open
P0023,P0047,42,3,open
P0023,P0048,12,4,open
P0023,P0049,46,7,open
P0023,P0050,66,1,open
P0023,P0051,87,5,open
P0023,P0052,34,3,open
P0023,P0053,4,7,open
P0023,P0054,58,9,open
P0023,P0055,96,9,open
P0023,P0056,32,2,open
P0023,P0057,60,2,open
P0023,P0058,18,2,open
P0023,P0059,2,1,open
P0023,P0060,100,4,open
P0023,P0061,17,4,open
P0023,P0062,52,6,open
P0023,P0063,88,2,open
P0023,P0064,75,10,open
P0023,P0065,34,2,open
P0023,P0066,3,2,open
P0023,P0067,26,8,open
P0023,P0068,17,2,open
P0023,P0069,43,2,open
P0023,P0070,6,8,open
P0023,P0071,7,3,open
